State_Plot,LAT,LON,n
9027741,45.199847,-118.539777,1
9027953,47.045075,-121.299665,2
9028141,42.944784,-119.942234,1
9028353,48.793787,-121.484425,2
9028441,45.1144,-119.449514,1
9028641,43.357402,-121.614358,1
9028941,44.614651,-122.140767,2
9029141,43.057323,-123.676715,1
9029241,44.113076,-118.581409,2
9029453,48.6156,-119.805926,1
9029541,42.161034,-123.202202,2
9029641,44.274221,-122.032753,1
9029753,46.637261,-122.352901,2
9029941,45.624625,-121.728498,1
9030441,43.085816,-123.576075,1
9030541,42.942946,-122.496149,2
9030853,46.311762,-121.827966,2
9031253,48.139256,-120.688201,1
9031341,42.426529,-119.266968,2
9031453,47.501424,-122.541086,2
9031641,43.90732,-118.612035,2
9031741,43.01517,-118.230821,1
9031941,43.214277,-122.735386,2
9032141,44.053851,-123.927659,2
9032241,42.600085,-119.749792,2
9032453,47.690532,-121.24431,2
9032753,47.718593,-123.21982,2
9032853,47.457634,-117.211299,2
9032941,42.964549,-118.497865,2
9033453,48.587731,-119.815307,2
9033841,43.859039,-119.729329,2
9033941,45.395377,-116.851587,2
9034141,43.020748,-118.300401,1
9034253,48.691362,-117.35145,2
9034353,47.624454,-122.300971,1
9034441,42.18387,-123.393706,1
9034741,45.851907,-117.107449,1
9035341,43.754633,-117.240374,2
9035453,47.071549,-123.373103,1
9035553,47.555121,-119.965106,1
9035641,44.476842,-118.320126,1
9035853,47.303441,-122.19571,1
9036153,47.997715,-120.678825,2
9036241,44.289255,-119.912038,1
9036341,42.352715,-122.020494,1
9036441,45.129833,-119.278247,2
9036653,47.807643,-121.27546,2
9036841,43.160705,-119.165506,2
9036941,43.756608,-123.914571,1
9037153,47.3204,-117.496606,2
9037253,48.494652,-119.25161,1
9037541,45.350023,-116.921313,1
9037641,44.679339,-118.408391,1
9037853,48.164752,-124.632423,2
9037941,45.628133,-117.204144,1
9038053,47.398918,-117.509836,2
9038341,44.257943,-119.910744,2
9038641,43.792791,-121.066036,2
9038741,43.114843,-117.449205,1
9038841,42.639542,-120.683199,1
9039153,48.629377,-120.362806,1
9039241,44.960619,-123.226591,1
9039453,48.033025,-121.672468,2
9039541,44.787354,-117.56133,1
9039753,47.41093,-120.820976,2
9040953,47.328752,-120.42359,2
9041041,44.521667,-120.457874,2
9041153,48.562781,-119.360873,2
9041241,45.036528,-122.494805,1
9041353,47.810948,-121.434449,1
9041741,44.028438,-122.484207,2
9041853,47.316324,-121.188437,1
9042041,42.852089,-119.539209,2
9042353,47.813674,-121.536662,1
9042453,47.350798,-123.69967,2
9042941,45.862309,-116.972334,2
9043041,44.26656,-122.608503,1
9043353,48.318948,-119.146917,1
9043453,48.572416,-120.031218,1
9043741,44.374486,-123.88803,1
9043941,45.0451,-117.332973,2
9044153,46.001369,-122.413807,2
9044241,43.041105,-123.505922,2
9044353,47.257184,-120.726544,2
9044641,44.033098,-120.797318,1
9044853,47.302156,-119.988386,2
9045041,45.943222,-122.821815,2
9045353,48.898315,-117.200907,1
9045753,46.346676,-122.963697,1
9046341,45.352129,-119.031897,1
9046641,42.16822,-117.443242,1
9046741,43.137387,-120.945289,1
9047141,43.437297,-122.254852,1
9047453,46.884425,-121.932326,2
9047553,47.47436,-121.786663,1
9047741,45.61066,-116.795342,2
9047953,48.588002,-118.286084,1
9048441,42.923438,-119.82893,2
9048541,43.391509,-122.251178,2
9048641,44.322814,-120.87251,2
9049041,45.010855,-117.095667,1
9049241,44.995335,-119.701575,1
9049341,43.872535,-121.367165,1
9049541,42.154506,-121.884058,2
9049641,43.844577,-121.258725,2
9049841,42.531536,-117.679104,2
9050053,48.606437,-120.85205,2
9050153,47.626121,-123.590469,1
9050341,42.686454,-119.678256,1
9050941,44.53082,-118.385371,2
9051053,47.385028,-124.063474,2
9051141,42.723496,-118.744819,1
9051253,47.633752,-124.388465,1
9051341,42.414585,-122.579934,2
9051641,41.999555,-118.517444,1
9051753,47.962912,-124.20906600000001,1
9051853,46.988104,-122.586794,1
9051953,47.417287,-119.526811,2
9052041,42.991922,-123.247429,2
9052153,48.060952,-118.646857,1
9052241,43.701592,-122.786336,2
9052541,45.013512,-118.075945,1
9052841,45.455183,-117.609817,1
9052941,45.354771,-120.833295,2
9053253,48.066725,-118.863136,2
9053553,46.685172,-121.492311,1
9053641,44.288622,-120.185641,1
9053953,45.880739,-121.360007,1
9054241,45.947649,-122.892815,2
9054341,44.647337,-122.133117,1
9054641,45.313349,-116.780873,2
9054741,42.940378,-120.072852,2
9055053,47.205137,-120.535453,1
9055141,44.636522,-121.483645,1
9055541,44.90609,-122.823155,2
9055753,46.077603,-120.092803,1
9056253,46.770285,-120.695235,1
9056541,43.784409,-121.917636,1
9056653,47.985968,-120.062728,2
9056841,44.007,-122.41388,2
9057141,44.855702,-123.097797,2
9057441,42.48231,-121.26162,2
9057653,47.083498,-121.880635,2
9057841,42.994973,-122.461595,1
9057953,46.610969,-119.32704,2
9058053,48.92661,-120.33814,1
9058353,47.601044,-122.607892,1
9058453,46.508424,-118.207813,2
9058553,46.326253,-123.186862,2
9058641,43.682737,-122.565009,2
9058741,45.376641,-121.537673,2
9058941,42.451331,-121.40996,2
9059141,45.302266,-119.863509,2
9059353,48.572647,-118.469674,2
9059553,48.213387,-118.861212,1
9059641,45.026702,-117.439939,2
9060441,42.620028,-122.105877,1
9060741,42.848003,-122.630211,2
9061041,44.224025,-118.785495,1
9061253,48.58483,-118.843072,1
9061553,46.926379,-122.64479,1
9061741,45.564404,-119.833176,1
9062253,46.284231,-121.653348,1
9062441,43.362424,-119.299936,2
9062641,42.559859,-123.152695,2
9062941,43.170345,-122.66092,1
9063041,42.539103,-123.64363,1
9063253,46.045782,-121.898021,2
9063753,47.477234,-123.693076,2
9063841,44.717714,-121.218639,2
9064041,42.093383,-118.97492,1
9064141,42.943065,-123.785375,1
9064341,45.600585,-118.467188,2
9064553,46.16055,-117.499106,1
9064853,45.75472,-122.229747,2
9064953,48.121584,-119.225968,2
9065341,44.17102,-121.292364,2
9065553,46.49384,-119.203318,1
9065741,42.722597,-118.57412,2
9066041,42.380206,-123.597994,2
9066141,43.536183,-122.491036,2
9066641,43.783715,-121.543639,2
9066753,48.655029999999996,-117.573639,1
9067241,44.978963,-121.186434,1
9067353,48.411645,-117.558412,2
9067641,45.919151,-117.526944,2
9067753,47.983387,-120.823178,1
9067853,46.991611,-120.911588,1
9068341,42.47662,-119.663894,2
9068853,46.492522,-123.456055,1
9068953,47.978137,-120.964227,2
9069041,43.928362,-119.842298,2
9069241,42.05702,-123.190622,2
9069441,45.554755,-121.599036,1
9069841,42.885434,-123.637029,1
9069941,45.08618,-122.12222,2
9070053,45.747464,-122.497877,1
9070441,44.380019,-122.505314,2
9071041,43.2369,-124.09803,2
9071141,42.765534,-117.85179,2
9071353,47.259043,-119.423842,2
9071541,43.899868,-119.387557,2
9071653,48.749762,-119.166024,1
9071741,42.468127,-117.773598,1
9071953,45.927104,-121.660239,1
9072241,43.338232,-122.483724,2
9072353,47.413261,-119.579632,1
9072841,42.254725,-123.393309,2
9073053,46.461598,-121.644368,1
9073141,45.624689,-116.500489,2
9073241,42.921893,-118.371308,1
9073641,45.429927,-121.949299,2
9074341,43.125446,-117.20881,1
9074541,44.124233,-118.69615,1
9074753,48.30746,-120.184481,2
9074853,48.578596,-123.145834,1
9075141,43.237151,-122.689348,1
9075553,47.959473,-119.341054,1
9075641,44.936658,-119.509074,1
9075941,42.159356,-120.814197,2
9076141,45.254669,-117.942133,1
9076341,46.035996,-123.17426,2
9076541,43.304133,-121.385901,2
9076953,47.808941,-117.963921,2
9077053,47.15218,-117.474527,2
9077141,45.532789,-116.692605,2
9077441,42.888605,-117.056225,2
9077541,45.084318,-123.901934,2
9077741,42.013944,-120.78484,1
9077841,45.304351,-123.588692,2
9078141,45.793607,-119.321464,2
9078441,45.16913,-119.168484,2
9078553,47.345861,-120.107633,1
9078641,44.20905,-119.976048,2
9078853,46.452228,-118.575855,1
9078941,45.564325,-117.388066,1
9079153,46.907613,-117.360004,1
9079441,44.771101,-119.402461,1
9079753,48.485248,-118.020396,1
9079853,47.663954,-123.452307,1
9080141,43.48342,-120.265248,2
9080241,43.830019,-122.000372,2
9080341,43.935046,-123.160847,1
9080441,43.505841,-117.791805,2
9080641,44.976145,-119.913461,2
9080753,47.90374,-120.203377,2
9081041,44.972801,-122.726212,1
9081441,43.464623,-119.167642,2
9081653,46.999916,-119.006186,2
9081841,44.760497,-123.027207,2
9081941,43.955999,-118.556282,2
9082041,45.941157,-117.951844,1
9082341,43.925949,-121.86261,2
9082453,48.688445,-120.955703,2
9082541,42.862963,-121.456501,2
9082641,43.593531,-118.052893,2
9082953,47.94905,-123.065168,2
9083141,43.931671,-118.738176,2
9083353,46.763542,-122.108998,2
9083541,43.097374,-124.050608,2
9083653,46.714986,-119.52291,2
9083841,43.53602,-120.063566,2
9084353,48.276134,-119.937406,1
9084441,44.981158,-117.406572,1
9084741,45.2801,-122.126466,2
9084941,43.860696,-119.158489,1
9085241,44.340655,-119.217485,1
9085541,42.247922,-122.093987,1
9085653,47.319951,-119.043356,2
9086041,43.954967,-122.316607,1
9086241,42.054999,-118.90082,2
9086541,43.063929,-118.766825,1
9086741,45.227601,-121.748563,2
9087141,44.970907,-119.742405,1
9087341,43.194897,-119.249726,2
9087441,45.705503,-117.199267,1
9087653,48.129964,-119.97003,1
9087841,43.939814,-121.328364,1
9087941,43.33171,-121.719425,1
9088141,43.41662,-122.847829,2
9088241,42.73427,-124.517178,2
9088553,48.539987000000004,-120.806226,2
9088753,47.500016,-117.360797,1
9088853,46.749905,-117.363656,1
9088941,44.313083,-119.191325,2
9089441,43.288246,-120.871019,2
9090141,42.500086,-123.254003,2
9090353,47.324667,-123.898465,2
9090653,48.294715,-118.095556,2
9090753,47.036194,-123.352811,1
9090853,46.332979,-117.473704,2
9090941,43.411786,-124.215931,1
9091041,44.006415,-119.356268,2
9091241,42.922132,-122.692544,2
9091341,44.144624,-119.33844,1
9091741,42.638989,-122.778469,1
9091841,43.950817,-120.051105,2
9092141,42.572126,-124.098684,1
9092341,44.615466,-121.281636,2
9092441,43.506606,-119.219495,2
9092653,47.807553,-121.140549,1
9092741,42.889271,-121.817805,2
9092941,43.289122,-120.671637,2
9093053,48.959918,-118.923132,2
9093141,44.251711,-118.235835,1
9093253,46.479821,-120.680284,1
9093441,42.895406,-118.699579,1
9093553,48.236795,-117.356214,1
9093741,44.503168,-120.651588,1
9093941,44.222961,-122.349429,1
9094053,47.547022,-117.420398,1
9094241,45.304214,-122.819164,2
9094353,46.866335,-119.160161,2
9094641,42.490957,-118.639035,2
9095341,43.584203,-120.1927,2
9095453,46.213057,-121.049282,2
9095741,45.897925,-123.171302,2
9096141,44.937117,-121.923657,1
9096241,45.077443,-119.244534,2
9096841,43.463141,-119.636344,1
9097153,47.862793,-120.070884,1
9097253,46.529643,-121.643784,1
9097353,46.769956,-117.748458,2
9097753,48.413502,-119.216264,1
9097853,46.829936,-118.323168,2
9098041,42.768837,-124.006907,2
9098141,42.227113,-122.408003,1
9098253,46.124873,-117.721437,2
9098341,43.564259,-122.52179,2
9098741,44.322805,-123.70815,2
9099041,42.763301,-121.533322,1
9099141,44.569474,-120.049006,1
9099341,44.13771,-118.451696,1
9099553,48.576547,-117.432289,2
9099653,46.091039,-121.870242,2
9099741,42.365202,-121.29852700000001,2
9099953,46.680279,-119.473812,2
9100341,42.569215,-121.830312,1
9100541,42.053575,-120.02806,1
9101041,43.923015,-117.683549,2
9101441,42.28547,-120.808531,2
9101541,42.800582,-124.31718,2
9101841,42.605375,-117.188803,1
9101953,47.031825,-119.110139,1
9102053,46.986854,-121.958126,1
9102153,47.052103,-121.665703,1
9102241,42.846407,-122.294305,1
9102353,46.35305,-117.11939,2
9102453,47.001663,-119.530432,2
9102541,42.418291,-120.342816,2
9102641,44.915363,-118.700232,1
9102741,43.779546,-123.297005,1
9103053,48.149784,-124.700359,2
9103141,43.756241,-119.504085,2
9103253,48.76028,-119.346668,2
9103453,47.651153,-120.914587,2
9103953,47.131886,-121.439752,2
9104041,42.933875,-120.897203,1
9104141,44.41505,-122.932832,1
9104253,48.962867,-121.739431,1
9104341,43.249069,-121.208897,1
9104453,47.696897,-118.101276,2
9104741,43.55341,-120.512106,2
9105153,46.471296,-117.160733,1
9105441,44.397876,-121.994973,1
9105541,44.542778,-117.430397,1
9105741,43.314126,-122.256359,2
9105941,42.108077,-121.894984,2
9106053,47.222604,-123.292782,1
9106441,45.460439,-122.060293,1
9106541,44.634029,-121.580293,1
9107241,42.843401,-120.600445,2
9107441,44.545088,-120.586708,1
9107841,44.373166,-123.782925,1
9108041,42.517342,-121.726312,2
9108453,47.823153,-122.214005,2
9108641,43.019086,-118.365017,2
9108741,43.724052,-119.396128,1
9108841,45.324904,-121.638661,1
9108941,42.503022,-123.863495,2
9109053,46.465165,-117.358657,2
9109141,43.683079,-122.183921,2
9109241,43.558566,-117.516335,2
9109741,44.90898,-120.532401,1
9109841,44.543294,-118.189335,1
9110041,44.46967,-123.508173,2
9110241,44.610849,-121.545881,2
9110453,47.768914,-121.714469,2
9110641,45.404522,-122.822933,1
9110753,47.544526,-120.188673,2
9111053,48.367411,-119.363744,2
9111253,47.325728,-121.56957,2
9111341,43.167968,-122.594713,2
9111441,45.600097,-121.700472,2
9111541,42.224714,-123.762986,2
9111641,43.313423,-122.15515,2
9111741,42.821629,-122.357147,1
9112541,44.805872,-122.476278,2
9112753,46.027582,-122.867787,1
9112853,47.327568,-122.91432,2
9112953,46.876805,-123.713433,2
9113041,43.879202,-123.910953,2
9113153,48.71704,-118.304107,2
9113341,43.757938,-118.886298,1
9113541,42.556372,-120.800237,1
9113653,46.575129,-120.020919,2
9113953,47.517355,-118.358856,2
9114253,46.182703,-117.392691,2
9114541,44.418246,-117.446476,2
9114741,44.347085,-120.362049,1
9114841,43.580653,-120.401187,2
9115241,42.037271,-120.718309,1
9115441,43.750696,-121.770121,2
9115541,44.367577,-122.104485,2
9115653,47.401498,-118.23644,2
9115841,43.025908,-121.568124,2
9115953,48.999397,-122.096645,2
9116053,46.968546,-117.86836,2
9116341,45.42937,-121.918079,2
9116441,43.112182,-118.360908,2
9116653,46.142806,-119.718273,1
9116741,44.41735,-120.283676,1
9116941,43.044526,-122.528345,2
9117153,47.264914,-118.617421,2
9117453,48.017417,-124.052058,2
9117753,48.063758,-117.982114,2
9117853,46.83808,-120.16861,2
9118441,43.875674,-117.12332,2
9119253,47.930345,-118.277309,2
9119641,43.930721,-120.04582,1
9119741,44.98828,-118.897446,2
9120153,48.71637,-119.941841,2
9120253,47.218134,-120.082034,2
9120541,43.599023,-123.545781,2
9120653,46.494732,-119.80571,2
9120741,43.11151,-118.961242,1
9120841,45.833199,-119.317989,2
9120941,43.594917,-121.196684,2
9121141,42.319256,-117.841504,1
9121453,47.833861,-124.522633,2
9121641,44.113309,-121.346875,1
9121753,48.444917,-117.061701,1
9122041,42.736046,-122.590086,2
9122153,48.084405,-121.529001,1
9122453,46.415874,-123.913135,2
9122553,46.487315,-123.240932,2
9122841,44.22499,-123.820674,2
9122953,47.94772,-118.956997,1
9123341,44.436695,-121.080413,2
9123641,45.256225,-120.266507,2
9123753,47.933878,-118.211706,2
9124053,47.081566,-118.143708,2
9124253,47.091338,-120.904843,2
9124441,43.879074,-122.425685,2
9124541,43.483795,-117.539788,1
9124641,42.703013,-120.887736,2
9124741,45.182025,-117.531373,1
9124841,44.017567,-120.985151,1
9125541,44.528191,-118.681106,2
9125753,48.474121,-120.043891,2
9125841,43.135695,-120.407751,1
9125941,44.426684,-120.806572,2
9126053,48.385484,-120.448683,1
9126241,43.927873,-118.800459,2
9126341,45.968791,-123.85127,1
9126441,44.142082,-118.55795,2
9126553,48.958714,-118.326425,2
9127041,43.967064,-121.457356,2
9127153,46.31405,-121.719293,1
9127341,44.071154,-120.867973,1
9127453,47.958649,-121.13012,1
9127553,48.045926,-120.571615,2
9127941,42.692318,-120.081097,1
9128041,43.81586,-120.844364,2
9128141,44.962156,-118.76934,1
9128253,47.404461,-118.164604,2
9128353,48.014072,-121.349043,2
9128541,43.525182,-121.236793,2
9128941,43.813397,-122.692468,1
9129741,43.807334,-122.35231,1
9129953,48.730989,-120.32282,1
9130141,44.317882,-122.888001,2
9130241,44.576794,-120.599359,1
9130353,47.377617,-119.479364,1
9130641,44.05403,-122.417932,1
9130741,45.434032,-118.1373,2
9130953,48.227033,-121.448927,2
9131041,45.155552,-121.710715,1
9131241,44.147526,-118.787363,2
9131441,45.063718,-117.807743,2
9131641,45.528509,-119.088524,1
9131953,48.529367,-120.667708,2
9132053,48.82601,-117.725776,1
9132153,46.815193,-120.060127,1
9132741,45.254582,-122.882828,2
9132853,47.608557,-119.720285,1
9133153,46.606168,-119.99537,2
9133353,46.613366,-117.589445,1
9133541,43.825187,-123.423026,2
9134041,45.994061,-123.527821,2
9134153,47.96454,-118.434159,2
9134241,42.789487,-120.957047,2
9134453,47.144256,-120.036066,1
9134653,46.579882,-121.063932,1
9134953,46.070993,-121.694858,1
9135241,43.924972,-121.703492,1
9135641,45.198642,-122.817615,2
9135841,44.573747,-119.712913,1
9136041,43.475974,-121.108333,2
9136241,45.279427,-121.739672,2
9136341,44.455779,-117.429411,2
9136453,47.581559,-123.214108,1
9136641,45.861365,-116.864381,2
9137241,42.909021,-121.255774,1
9137353,47.933335,-119.019897,1
9137553,48.753549,-122.318445,1
9138153,48.294345,-120.896008,1
9138341,42.458669,-123.051693,2
9138541,43.386594,-120.943681,1
9138741,45.454023,-122.127365,1
9139041,44.102084,-117.307599,1
9139141,43.564127,-119.880065,2
9139253,48.404377,-118.705634,2
9139353,46.658954,-119.160435,1
9139441,42.591952,-124.259382,2
9139541,45.13707,-121.747994,1
9139841,45.427679,-122.097221,2
9139941,43.514203,-119.628508,2
9140341,43.074089,-122.533286,2
9140453,47.323159,-121.333975,2
9140753,48.969379000000004,-120.112097,1
9140841,42.839578,-121.88866,1
9140941,44.066903,-119.494735,1
9141041,44.742651,-117.91519,1
9141541,45.045976,-118.337993,2
9141641,44.709259,-118.642956,1
9141741,43.279968,-120.136172,1
9141841,42.10465,-121.813381,2
9141941,44.273196,-120.99899,2
9142141,45.158923,-121.993623,2
9142253,46.097341,-121.792858,2
9142341,45.226973,-121.7767,2
9142541,43.613266,-122.657899,2
9142641,42.847753,-124.328793,2
9143053,48.366054,-119.291428,1
9143153,47.857318,-122.295989,2
9143341,44.221275,-121.597811,1
9143441,45.227223,-121.469305,2
9143541,42.89568,-117.934792,1
9143853,47.65981,-122.828226,1
9144041,44.5227,-120.656196,2
9144241,43.937735000000004,-119.044399,1
9144753,46.034385,-120.334203,1
9144841,44.56113,-119.24348,1
9145341,43.773664,-121.169475,2
9145453,48.960381,-119.271157,2
9145541,42.620763,-117.581902,2
9145653,46.368123,-121.853095,2
9145753,48.28196,-122.726449,2
9145841,42.399228,-123.324911,2
9146141,43.154409,-119.964211,2
9146241,44.754213,-119.531277,2
9146353,46.194532,-121.792946,1
9146641,43.086943,-121.023995,1
9146853,48.254655,-121.376691,1
9146953,46.560637,-121.856351,2
9147341,42.059514,-123.329293,2
9147441,45.554747,-119.590077,1
9147753,47.945461,-120.657165,2
9147841,45.892512,-118.401641,1
9148241,43.447214,-123.807144,2
9148453,47.626679,-118.625231,1
9148741,44.892974,-117.086897,1
9148841,43.433024,-121.080245,1
9149341,43.96077,-122.422622,2
9149453,46.647015,-123.13273,2
9149653,46.888918,-121.726673,2
9149841,43.357833,-117.096165,2
9150041,44.210594,-119.226262,2
9150141,44.916943,-119.920954,2
9150253,47.365936,-121.255965,2
9150541,43.432227,-117.763897,1
9150741,42.054244,-119.362813,2
9150841,43.01876,-118.761014,2
9151041,45.404778,-118.08388,2
9151441,43.14046,-117.888288,2
9151541,45.321233,-118.190478,1
9151841,43.236714,-123.960505,1
9151953,47.369946,-117.993772,2
9152053,46.909351,-119.130897,2
9152253,46.866797,-117.479469,1
9152341,43.979293,-123.985684,2
9152553,47.016422,-120.949937,1
9152753,46.655245,-121.455898,2
9152953,46.376804,-117.340727,1
9153053,46.390193,-119.614214,1
9153341,42.160508,-123.421549,2
9153541,44.940383,-118.910372,2
9153941,43.433026,-121.138588,1
9154041,45.453727,-122.81994,2
9154153,48.885036,-120.790967,1
9154441,45.607673,-118.226074,1
9155041,45.110065,-121.429844,2
9155453,48.897361,-122.103444,1
9155641,43.406921,-117.980096,2
9156553,47.71489,-121.51239,2
9156841,45.443447,-118.607784,2
9156953,48.724127,-120.050824,1
9157041,44.874688,-118.398469,2
9157141,45.045826,-118.315239,2
9157441,42.742977,-124.241957,2
9157741,42.006371,-121.94511,2
9157841,43.659916,-118.694289,1
9157953,47.130363,-123.798933,1
9158041,42.710514,-121.161125,2
9158341,45.056699,-123.514379,1
9158653,48.196255,-120.752466,1
9158753,48.571977,-121.434186,2
9158841,44.433212,-118.461103,1
9158953,46.511087,-122.891635,2
9159153,47.653374,-124.313039,2
9159241,44.344618,-121.58839,1
9159741,45.786122,-116.981674,1
9160053,48.710042,-119.422333,1
9160241,44.083082,-119.096448,1
9160341,43.524457,-120.739407,2
9160441,43.7295,-123.633793,1
9160541,43.088745,-120.001477,2
9160641,42.689506,-124.332385,2
9160753,48.73547,-117.713877,1
9160941,45.13313,-117.570757,2
9161141,43.809516,-119.084137,2
9161453,47.908968,-118.776287,1
9161641,43.189017,-122.877882,1
9161741,45.307536,-119.029606,1
9161853,48.55284,-121.589629,1
9162041,42.971322,-122.763753,2
9162153,47.531019,-118.152424,1
9162253,48.305793,-121.8148,1
9162753,48.306539,-121.378916,2
9163153,45.773314,-121.795787,2
9163441,44.578031,-118.337643,2
9163641,44.223538,-121.870515,2
9163741,44.84063,-117.083987,1
9163841,45.55841,-118.339678,1
9164153,48.773322,-117.533056,1
9164241,43.794003,-119.021301,2
9164441,43.010319,-123.690003,1
9164553,48.610671,-120.727205,1
9164753,46.200537,-119.344158,1
9164841,44.307641,-119.777045,2
9165041,46.142056,-123.032868,1
9165153,46.705619,-119.062762,1
9165241,44.76318,-121.568851,2
9165341,44.276914,-122.145965,1
9165453,46.395532,-117.465889,1
9165553,46.331386,-119.126471,1
9165653,48.855818,-119.198759,2
9165741,44.007298,-122.275172,1
9166141,45.343177,-117.904161,2
9166241,42.46434,-120.330392,1
9166453,45.998829,-121.176728,1
9166553,46.521126,-118.862798,1
9166641,42.498598,-120.294812,1
9166841,43.463249,-122.324662,2
9167153,47.379235,-123.837486,2
9167941,42.250083,-121.111532,2
9168141,42.717173,-121.457217,2
9168341,45.107759,-119.307647,2
9168441,42.024746,-117.048507,2
9168541,44.437683,-120.110838,1
9168653,46.069746,-118.912894,1
9168753,48.944064,-122.098139,2
9169141,45.803888,-117.522988,1
9169253,48.18102,-120.127536,1
9169353,47.91745,-120.435151,1
9170141,42.402594,-122.267221,1
9170441,43.453026,-121.847798,2
9170941,44.736999,-118.678118,1
9171053,48.521608,-119.921793,2
9171141,44.270701,-120.732855,1
9171341,45.425304,-117.438653,2
9171553,46.297225,-119.7429,1
9171641,44.799388,-117.700922,2
9171753,47.919553,-124.476639,2
9172053,48.576591,-118.621111,1
9172141,43.654384,-122.144507,1
9172253,47.045364,-118.903562,2
9172641,43.753783,-121.945108,2
9172741,44.936605,-118.732585,2
9172941,45.013494,-117.16416099999999,1
9173241,42.870258,-118.573161,1
9173353,48.828124,-118.029215,1
9173641,45.059197,-121.782002,2
9173853,46.738219,-119.909687,1
9174053,48.49791,-122.381227,1
9174141,44.866304,-118.188315,2
9174253,48.423865,-117.377801,1
9174441,44.374203,-123.028274,2
9174853,46.38252,-118.22861,2
9174941,43.562969,-118.426962,1
9175153,46.741412,-117.705618,1
9175241,44.103529,-122.379886,2
9175453,47.274594,-124.026632,2
9175553,47.174298,-120.354225,2
9175641,44.127126,-120.52374,1
9176441,44.582003,-117.831256,2
9177041,42.290561,-118.51024,2
9177341,42.497502,-122.128904,1
9177441,42.046953,-118.840706,1
9177553,46.834435,-119.719609,1
9177641,43.752634,-124.155575,2
9177753,47.760704,-118.232207,2
9177853,46.587853,-122.56875,1
9177941,42.476708,-123.790916,1
9178041,42.209032,-120.913957,2
9178141,44.954674,-121.426063,1
9178241,44.217586,-118.614726,1
9178341,45.349892,-119.180672,2
9179041,42.919415,-122.667737,1
9179341,44.352233,-119.574063,1
9179553,47.060643,-117.747009,1
9179641,45.406193,-118.014288,1
9179741,45.703975,-118.218584,2
9179841,43.928941,-119.978501,1
9180041,45.003882,-117.444149,1
9180241,43.572242,-121.230289,2
9180353,46.342083,-122.09931,1
9180441,44.805468,-123.917291,2
9180541,42.035269,-122.899474,1
9180641,45.157647,-123.305246,2
9181053,48.137662,-117.645589,2
9181241,44.400736,-117.641863,2
9181453,47.786034,-121.313855,1
9181741,44.647821,-117.104528,2
9181841,46.140412,-123.391355,2
9181953,47.804738,-120.952278,1
9182053,46.392977,-121.021012,2
9182141,42.890493,-123.789264,2
9182441,45.332384,-122.055842,1
9182553,47.489001,-121.40683,1
9182753,46.19573,-122.671518,2
9183041,43.827032,-122.279788,2
9183741,43.891812,-119.08331,2
9184141,44.568276,-118.724977,1
9184241,45.104305,-123.654066,2
9184353,47.340152,-118.694048,2
9184553,47.032892,-117.426274,1
9184641,44.380789,-119.904521,2
9185141,46.098059,-123.521969,2
9185253,47.806837,-117.544917,2
9185341,42.814734,-121.559609,1
9185441,44.534165,-119.105218,1
9185553,46.715301,-117.253951,2
9186041,45.402298,-123.029695,2
9186153,48.052372,-120.824243,2
9186241,42.506913,-124.184716,2
9186553,48.990639,-121.198782,2
9186653,47.411934,-121.00164,2
9186853,47.584626,-122.750548,1
9187141,42.516541,-121.706399,2
9187453,48.11583,-123.818882,1
9187841,43.016945,-121.796374,2
9188053,47.343486,-118.629818,1
9188241,44.885464,-119.302224,2
9188341,42.51978,-122.327831,1
9188541,42.850312,-122.996736,2
9188941,44.518257,-123.029475,2
9189041,43.360743,-120.449816,2
9189153,48.052451,-118.235857,2
9189241,44.522065,-121.718836,2
9189441,43.882359,-122.5899,1
9189541,43.8799,-123.814764,1
9189953,46.347793,-118.914979,2
9190041,42.324146,-122.306985,2
9190541,43.76292,-122.346198,1
9190653,48.353912,-122.166983,2
9190741,44.903746,-120.021396,1
9191253,47.964956,-120.359483,1
9191441,42.911866,-121.558491,2
9191653,48.013104,-117.403742,1
9191741,42.300423,-123.898114,1
9191941,42.837322,-123.594489,1
9192253,46.610464,-121.887728,1
9192441,45.346389,-123.730335,1
9192641,42.624062,-123.86896,2
9192741,43.362664,-121.888476,1
9192853,46.183858,-118.051203,1
9193341,43.710892,-119.773496,2
9193553,46.758728,-122.395431,1
9193641,44.256734,-119.781137,2
9193853,46.835546,-123.814515,2
9193941,45.258495,-120.896113,2
9194053,46.363298,-120.619053,2
9194153,45.785265,-120.649139,1
9194253,47.599374,-118.444343,1
9194441,44.169111,-122.482669,2
9194541,44.595644,-121.997548,2
9194641,44.584419,-120.349913,2
9194753,46.782048,-117.685898,1
9194853,46.810174,-117.995756,1
9195041,44.299564,-119.733843,1
9195141,43.144082,-122.931319,2
9195241,43.030024,-121.118029,2
9195553,45.847451,-122.047455,1
9195641,43.384713,-122.193618,2
9195753,46.235893,-120.112178,1
9195941,42.642168,-121.42759,2
9196041,44.350757,-121.956975,1
9196141,43.020108,-122.799353,2
9196241,43.682261,-122.386943,2
9196353,46.073035,-122.29832,2
9196453,48.716144,-120.908791,2
9196541,44.644364,-118.20315,1
9196653,48.108656,-121.991375,1
9196741,45.262153,-116.757998,1
9196841,42.350887,-119.822742,2
9197041,43.818469,-120.28492,1
9197141,45.671716,-118.148777,2
9197241,45.657865,-117.662638,2
9197341,44.515662,-121.933519,1
