STATECD,PLOT_FIADB,INVYR,pre.precip,post.precip
53,64547,2005,356.56931763,399.74912109
53,87649,2004,448.29457244500003,486.06332703
53,91984,2006,498.09956817,501.95102233
53,93908,2007,1525.5981751,1711.5640747
53,97178,2002,403.45547332,423.79992064
53,87684,2009,1656.4191833,1958.6225707
53,52126,2009,635.84832763,702.62631225
53,54618,2002,387.720314785,392.80572205
53,58078,2005,800.245587165,846.56564942
53,68847,2009,479.18197022,529.9056243800001
53,82693,2006,1038.607751505,1148.6438477
53,98213,2008,3243.4611572500003,3238.7476561
53,90747,2002,579.84352875,582.97552187
53,55299,2008,446.203524775,465.1578186
53,77504,2003,523.457171635,508.74412233
53,96022,2007,2723.0246277,2673.112744
53,85562,2002,1619.19509885,1558.779663
53,77380,2004,1702.8341554,1719.8220826000002
53,95514,2003,1414.52876285,1351.17135
53,78341,2007,1481.04432365,1600.0898803
53,91204,2009,1732.55412,1865.3763795
53,83080,2009,1159.356948855,1216.35715345
53,85845,2007,516.20616913,525.96032714
53,73075,2009,488.79747162,512.02981262
53,97317,2009,1181.87755739,1245.51916505
53,95067,2009,562.999826045,595.23292542
53,51441,2004,411.701866155,423.20302125
53,90391,2008,750.901979065,781.33464357
53,57033,2003,577.237977605,569.36262511
53,93596,2002,850.79689638,860.99974361
53,61332,2007,1309.746972725,1355.4388549
53,72757,2007,1433.92391365,1483.5114867
53,89585,2009,724.612837215,734.12612914
53,54046,2002,530.440527355,522.50042724
53,86998,2009,479.751675415,501.32461853
53,69838,2008,1420.46332401,1499.5232789
53,77719,2004,1403.751522955,1458.3989625
53,95932,2009,662.92428132,684.88341675
53,85099,2004,2666.31988525,3028.2331786
53,51037,2002,382.699467465,383.10791624
53,81756,2006,386.3316681,392.67331848
53,76722,2006,4139.9646606,4643.5923585
53,98620,2008,449.04402008,461.82651977
53,86381,2008,559.263027965,625.58152162
53,71225,2004,1156.823544295,1158.81544199
53,86291,2006,1495.00977165,1547.9022827
53,87972,2009,465.130174255,518.78391723
53,55298,2009,1736.36553345,1611.1469606
53,78182,2003,1188.46430054,1182.41205451
53,95626,2009,1732.0865296499999,1995.3053588
53,79643,2005,1066.505600025,1135.46826157
53,72374,2003,334.52771759,359.35591585
53,75736,2007,1690.9979982,1814.6167969
53,95090,2009,1422.1649628,1536.6618773999999
53,95700,2003,821.56989135,837.67103272
53,75417,2008,809.053887915,823.79613648
53,74520,2006,1228.662609835,1219.19496459
53,97267,2006,654.487278755,651.85833436
53,74477,2008,938.290802035,931.99163208
53,95518,2007,732.69583739,779.54973144
53,85033,2002,759.03618162,746.25122073
53,60581,2008,403.477017215,436.00022276
53,97590,2004,350.50041428,420.20492858
53,72416,2009,413.940066525,424.76990968
53,73576,2005,288.54726486,339.35511169
53,98526,2004,465.306420905,500.039917
53,76599,2008,797.435437045,781.60974121
53,60430,2007,478.87812805,522.29132386
53,91693,2008,984.26838988,1001.76186519
53,67570,2004,306.92341613,362.65322112
53,72287,2008,1148.05164491,1199.1583557
53,88961,2008,515.014129645,535.11132203
53,96196,2009,1124.941900595,1151.22485965
53,94191,2003,573.782321165,525.64953003
53,86798,2004,990.15955495,1005.10755006
53,75762,2002,311.352013395,328.29821166
53,83108,2002,1286.6086119450001,1291.7341614
53,92003,2002,987.735946675,1003.11723626
53,89600,2007,944.81343385,947.62883297
53,99493,2009,677.817376705,680.91992799
53,60655,2002,799.80974429,781.38883059
53,74565,2008,712.207083135,742.81783445
53,76145,2008,1501.96266475,1624.0036744
53,80398,2008,501.687425245,518.65473022
53,88256,2004,544.68162383,568.44382324
53,75914,2002,372.573169705,388.75951842
53,89663,2006,903.236691295,827.27395026
53,99654,2003,432.009223185,440.29042053
53,77684,2005,1644.06184685,1830.0864625
53,80835,2009,424.248323065,448.02911073
53,74787,2005,1506.74476315,1583.595874
53,62560,2002,875.776245115,864.22893677
53,73148,2006,391.49366607,411.54571534
53,57847,2002,556.605674745,565.789032
53,82405,2007,922.475137325,952.77424308
53,64338,2004,784.377191175,788.23983157
53,91299,2007,1070.784097185,1125.10134898
53,97343,2002,4002.93864735,4310.335791
53,88419,2006,1458.865066615,1454.2072754
53,82778,2009,1525.77563475,1385.40185544
53,59578,2005,491.37062378,521.6542236299999
53,62604,2006,369.245468135,382.86111602
53,89637,2004,568.439779665,617.2965271
53,87996,2002,1316.743405125,1335.46978746
53,80871,2009,1194.430303915,1330.92804586
53,72995,2009,435.43222198,463.73041075000003
53,58915,2009,519.43242493,549.99212645
53,97594,2005,1059.511300725,1089.28753661
53,86121,2002,1016.057150195,1096.32204592
53,86952,2009,1013.3139984750001,1064.18264176
53,90039,2006,774.505288675,748.67274168
53,86024,2003,857.82664185,933.32454835
53,94525,2005,870.47189023,947.79406739
53,69532,2002,436.859770205,438.70951537999997
53,59962,2002,2730.14153435,2803.4458495999997
53,85068,2005,447.69571534,445.4135193
53,53689,2007,1614.38931895,1698.5740845
53,85544,2003,1112.323254275,1013.69085081
53,96236,2003,1841.3077393,1708.2946901
53,78463,2008,406.56441803999996,458.96482544
53,77562,2005,659.749534615,670.76383057
53,87974,2002,557.60197448,559.99132081
53,89304,2008,443.486271675,509.97183839
53,74570,2008,767.66372985,764.84813234
53,62114,2009,1498.50896909,1482.0009764000001
53,73751,2002,374.738366695,385.20522003
53,53502,2003,528.56977539,541.81141662
53,81792,2004,430.84282531,449.62911987
53,80702,2005,381.95831757,420.22391663999997
53,90677,2007,1358.76766977,1551.8365722
53,75231,2004,1357.577218485,1426.37376087
53,81080,2003,372.13391876,401.7545166
53,67503,2007,853.39534306,819.98234252
53,70473,2007,1706.262677,1927.506897
53,66455,2008,765.28602603,809.15834961
53,72833,2006,944.11575321,914.57543335
53,86498,2007,762.16688539,791.86743163
53,76662,2005,1379.902517775,1478.6899535
53,76718,2008,1060.12920226,1125.11116349
53,76606,2007,935.423196405,1049.81105951
53,90566,2002,464.694523615,475.56342775
53,72983,2008,4208.42965085,4786.4197999
53,67488,2003,654.445327765,673.94575195
53,91242,2004,1677.8993896,1479.1931884
53,62902,2008,1387.200521885,1473.2848755
53,70067,2007,569.7506302,577.51132203
53,53209,2002,1519.6436279499999,1524.7149658
53,89468,2005,800.245587165,846.56564942
53,62839,2007,1341.390402135,1413.9011842
53,54532,2003,585.504981985,573.25072937
53,91645,2006,1473.16852425,1525.3900635
53,78084,2007,417.62727051,431.67641297
53,96938,2009,679.73668518,710.10851745
53,87849,2008,866.768441765,922.23864753
53,53855,2009,1528.377020315,1518.94757071
53,92873,2008,4058.1467407,4377.0718995
53,92629,2003,533.918025205,526.21402587
53,65362,2004,4000.02231445,4541.9297364
53,52296,2006,426.30787048,422.65612183
53,89882,2003,659.830528255,650.79922788
53,64467,2006,746.11183472,727.96653442
53,71067,2002,460.807272345,448.15892639000003
53,53736,2005,899.494650235,919.91145013
53,93147,2004,1423.86891495,1477.3132811
53,74154,2003,532.72242584,521.45972596
53,68344,2003,1600.2011353,1565.9251588
53,66728,2002,1158.93806765,1216.51555172
53,74396,2006,604.637031555,606.19013061
53,88659,2004,594.26162871,633.4161316
53,66564,2004,1144.42660519,1113.84186415
53,94289,2009,921.7337432649999,867.3946227700001
