puid,stratum,STATECD,ESTN_UNIT,STRATUMCD,INTENSITY,EVALID,END_INVYR
90451_6_25,1800306,6,3,180,1,61703,2017
62026_6_65,2480306,6,3,248,1,61703,2017
52953_6_15,940106,6,1,94,1,61703,2017
56637_6_27,1800306,6,3,180,1,62003,2020
87493_6_27,1910306,6,3,191,1,61703,2017
59284_6_71,1800306,6,3,180,1,61703,2017
96203_6_25,1800306,6,3,180,1,61703,2017
69665_6_65,1800306,6,3,180,1,61703,2017
61173_6_45,2650306,6,3,265,1,61703,2017
75306_6_45,2220306,6,3,222,1,61703,2017
97236_6_71,1800306,6,3,180,1,62003,2020
77274_6_19,2250306,6,3,225,1,61703,2017
62640_6_23,2700306,6,3,270,1,62003,2020
77782_6_23,1370206,6,2,137,1,61703,2017
86472_6_51,1490206,6,2,149,1,61703,2017
55705_6_51,1910306,6,3,191,1,61703,2017
61077_6_51,1800306,6,3,180,1,61703,2017
70248_6_51,1800306,6,3,180,1,61703,2017
86378_6_51,1800306,6,3,180,1,61703,2017
70009_6_51,1800306,6,3,180,1,61703,2017
55402_6_65,2550306,6,3,255,1,61703,2017
88107_6_65,2480306,6,3,248,1,61703,2017
81280_6_65,1800306,6,3,180,1,61703,2017
90674_6_65,1800306,6,3,180,1,61703,2017
72972_6_65,1800306,6,3,180,1,61703,2017
50962_6_65,1800306,6,3,180,1,61703,2017
86605_6_71,2810306,6,3,281,1,61703,2017
75307_6_71,1800306,6,3,180,1,61903,2019
65983_6_71,1800306,6,3,180,1,61703,2017
60745_6_71,1800306,6,3,180,1,61703,2017
60554_6_71,1800306,6,3,180,1,61703,2017
93370_6_71,2250306,6,3,225,1,61703,2017
69055_6_71,1800306,6,3,180,1,61803,2018
78835_6_71,740106,6,1,74,1,61703,2017
96045_6_71,2250306,6,3,225,1,61703,2017
91746_6_71,1800306,6,3,180,1,62003,2020
59771_6_71,1800306,6,3,180,1,61803,2018
70526_6_71,1800306,6,3,180,1,62003,2020
71771_6_13,2810306,6,3,281,1,61703,2017
59390_6_13,2080306,6,3,208,1,61803,2018
60193_6_15,1070106,6,1,107,1,61703,2017
85203_6_15,320106,6,1,32,1,61703,2017
88831_6_15,1370206,6,2,137,1,61703,2017
74169_6_15,310106,6,1,31,1,62003,2020
72056_6_15,720106,6,1,72,1,61703,2017
56558_6_15,720106,6,1,72,1,61703,2017
71342_6_15,2020306,6,3,202,1,61803,2018
62331_6_15,1370206,6,2,137,1,61703,2017
63446_6_15,2710306,6,3,271,1,61703,2017
62747_6_77,2810306,6,3,281,1,61703,2017
58608_6_15,2810306,6,3,281,1,61703,2017
94190_6_15,2290306,6,3,229,1,61703,2017
59047_6_17,680106,6,1,68,1,61703,2017
85561_6_17,2010306,6,3,201,1,61803,2018
80501_6_17,1130106,6,1,113,1,61703,2017
69911_6_17,1690206,6,2,169,1,61703,2017
91643_6_17,40106,6,1,4,1,61703,2017
67622_6_17,1130106,6,1,113,1,61703,2017
80604_6_17,30106,6,1,3,1,61703,2017
97842_6_17,40106,6,1,4,1,61703,2017
91277_6_17,40106,6,1,4,1,61703,2017
95824_6_17,690106,6,1,69,1,61703,2017
68801_6_17,50106,6,1,5,1,61703,2017
90948_6_17,40106,6,1,4,1,61703,2017
63602_6_17,2210306,6,3,221,1,62003,2020
66515_6_17,2250306,6,3,225,1,61703,2017
77699_6_19,1910306,6,3,191,1,61803,2018
73369_6_37,1480206,6,2,148,1,61903,2019
83377_6_37,840106,6,1,84,1,61703,2017
94354_6_37,2250306,6,3,225,1,61703,2017
96379_6_27,1800306,6,3,180,1,62003,2020
91189_6_27,1800306,6,3,180,1,61703,2017
90966_6_27,1800306,6,3,180,1,61703,2017
70719_6_27,1800306,6,3,180,1,61703,2017
61826_6_27,2050306,6,3,205,1,61703,2017
84952_6_27,1830306,6,3,183,1,61703,2017
77356_6_27,1800306,6,3,180,1,61703,2017
96292_6_27,1800306,6,3,180,1,61703,2017
83638_6_27,1800306,6,3,180,1,61703,2017
77757_6_27,1800306,6,3,180,1,61703,2017
67514_6_27,1800306,6,3,180,1,61703,2017
65062_6_27,1910306,6,3,191,1,61703,2017
65164_6_27,1800306,6,3,180,1,61703,2017
93954_6_27,1800306,6,3,180,1,61703,2017
67535_6_27,1800306,6,3,180,1,61703,2017
59988_6_27,1800306,6,3,180,1,61903,2019
71271_6_27,2250306,6,3,225,1,61703,2017
74289_6_27,1800306,6,3,180,1,61703,2017
53875_6_27,1800306,6,3,180,1,61703,2017
97905_6_27,1800306,6,3,180,1,61703,2017
62189_6_27,1800306,6,3,180,1,62003,2020
92071_6_27,860106,6,1,86,1,61703,2017
80923_6_27,1800306,6,3,180,1,61703,2017
58271_6_27,860106,6,1,86,1,61703,2017
84849_6_27,1590206,6,2,159,1,61703,2017
67578_6_27,860106,6,1,86,1,61703,2017
91660_6_93,280106,6,1,28,1,61703,2017
52622_6_93,1800306,6,3,180,1,61703,2017
61275_6_49,2810306,6,3,281,1,62003,2020
73280_6_19,2810306,6,3,281,1,61703,2017
94061_6_19,2810306,6,3,281,1,61703,2017
69597_6_19,2810306,6,3,281,1,61703,2017
74530_6_73,2050306,6,3,205,1,61703,2017
70895_6_19,2810306,6,3,281,1,61703,2017
52646_6_47,2810306,6,3,281,1,62003,2020
79832_6_103,2250306,6,3,225,1,61703,2017
59337_6_69,2810306,6,3,281,1,61703,2017
76872_6_71,1800306,6,3,180,1,61903,2019
65453_6_71,1800306,6,3,180,1,61703,2017
71011_6_51,1800306,6,3,180,1,61703,2017
71507_6_93,2810306,6,3,281,1,61703,2017
94785_6_93,2810306,6,3,281,1,61703,2017
57624_6_17,2670306,6,3,267,1,62003,2020
64848_6_93,2050306,6,3,205,1,61703,2017
97069_6_27,1800306,6,3,180,1,61703,2017
55666_6_73,2110306,6,3,211,1,61703,2017
65911_6_53,190106,6,1,19,1,61703,2017
65661_6_83,2810306,6,3,281,1,61703,2017
87342_6_111,1170106,6,1,117,1,61703,2017
85156_6_29,2810306,6,3,281,1,62003,2020
85705_6_91,650106,6,1,65,1,61703,2017
81461_6_93,880106,6,1,88,1,61703,2017
92124_6_97,2370306,6,3,237,1,61703,2017
62040_6_73,2250306,6,3,225,1,61703,2017
84393_6_89,2800306,6,3,280,1,62003,2020
98679_6_71,1800306,6,3,180,1,61703,2017
79685_6_25,2810306,6,3,281,1,61703,2017
71239_6_65,1800306,6,3,180,1,61703,2017
91355_6_71,1800306,6,3,180,1,61703,2017
55357_6_35,1710306,6,3,171,1,61703,2017
54076_6_77,2480306,6,3,248,1,61803,2018
89910_6_29,1800306,6,3,180,1,62003,2020
59175_6_29,2810306,6,3,281,1,61703,2017
63662_6_49,2200306,6,3,220,1,62003,2020
53978_6_35,1800306,6,3,180,1,62003,2020
80817_6_79,2810306,6,3,281,1,61703,2017
89079_6_35,150106,6,1,15,1,61703,2017
84545_6_79,2810306,6,3,281,1,61703,2017
53029_6_11,2540306,6,3,254,1,61703,2017
91545_6_35,1830306,6,3,183,1,61703,2017
99130_6_71,2810306,6,3,281,1,61703,2017
95304_6_73,2120306,6,3,212,1,61703,2017
84098_6_37,1480206,6,2,148,1,61903,2019
85268_6_29,2810306,6,3,281,1,62003,2020
76032_6_57,660106,6,1,66,1,61703,2017
80386_6_51,860106,6,1,86,1,61703,2017
51112_6_23,1700306,6,3,170,1,61803,2018
66804_6_17,40106,6,1,4,1,61703,2017
72945_6_105,1420206,6,2,142,1,62003,2020
62242_6_71,1800306,6,3,180,1,62003,2020
63947_6_65,1800306,6,3,180,1,61703,2017
79598_6_71,1800306,6,3,180,1,61703,2017
93619_6_71,1800306,6,3,180,1,62003,2020
75913_6_21,2480306,6,3,248,1,61703,2017
69570_6_21,2810306,6,3,281,1,61703,2017
96512_6_103,2810306,6,3,281,1,61703,2017
51023_6_71,1800306,6,3,180,1,61703,2017
68288_6_61,1760306,6,3,176,1,61703,2017
63693_6_31,2810306,6,3,281,1,61803,2018
83172_6_55,2280306,6,3,228,1,61703,2017
65594_6_89,2600306,6,3,260,1,62003,2020
55667_6_73,2050306,6,3,205,1,61703,2017
87593_6_103,2150306,6,3,215,1,62003,2020
56515_6_51,1800306,6,3,180,1,61703,2017
70728_6_25,1800306,6,3,180,1,61903,2019
83165_6_103,1620206,6,2,162,1,61703,2017
84402_6_51,1830306,6,3,183,1,61703,2017
78200_6_51,2050306,6,3,205,1,61703,2017
73744_6_17,20106,6,1,2,1,61703,2017
60070_6_49,1180106,6,1,118,1,61703,2017
88970_6_53,1900306,6,3,190,1,61803,2018
50389_6_13,2810306,6,3,281,1,61703,2017
55941_6_1,2150306,6,3,215,1,62003,2020
83869_6_27,2250306,6,3,225,1,61703,2017
51403_6_37,2250306,6,3,225,1,61703,2017
88713_6_37,2120306,6,3,212,1,61703,2017
60538_6_37,2320306,6,3,232,1,61703,2017
51047_6_23,1700306,6,3,170,1,61803,2018
81532_6_79,1170106,6,1,117,1,61703,2017
59069_6_27,1800306,6,3,180,1,61703,2017
67688_6_73,2100306,6,3,210,1,61703,2017
72929_6_5,2230306,6,3,223,1,62003,2020
97006_6_93,100106,6,1,10,1,61703,2017
58192_6_71,2480306,6,3,248,1,61703,2017
76541_6_71,1800306,6,3,180,1,61903,2019
78486_6_27,1800306,6,3,180,1,61703,2017
85834_6_27,1800306,6,3,180,1,62003,2020
71116_6_83,1830306,6,3,183,1,61703,2017
58579_6_93,1330206,6,2,133,1,61703,2017
76963_6_27,1150106,6,1,115,1,61703,2017
97154_6_71,1800306,6,3,180,1,62003,2020
95229_6_71,2810306,6,3,281,1,61703,2017
80583_6_93,120106,6,1,12,1,61703,2017
90336_6_59,2060306,6,3,206,1,61703,2017
95759_6_71,1800306,6,3,180,1,61703,2017
53518_6_71,2810306,6,3,281,1,61703,2017
61504_6_27,860106,6,1,86,1,61703,2017
71515_6_53,2810306,6,3,281,1,61703,2017
68430_6_105,2180306,6,3,218,1,62003,2020
90544_6_53,2810306,6,3,281,1,61703,2017
68484_6_31,2810306,6,3,281,1,61703,2017
53484_6_53,2350306,6,3,235,1,61703,2017
89812_6_17,2360306,6,3,236,1,61703,2017
89631_6_11,2810306,6,3,281,1,61703,2017
95731_6_103,2810306,6,3,281,1,61703,2017
83473_6_45,220106,6,1,22,1,61703,2017
58100_6_93,70106,6,1,7,1,61703,2017
77960_6_93,120106,6,1,12,1,61703,2017
79436_6_105,500106,6,1,50,1,61803,2018
61135_6_105,1410206,6,2,141,1,62003,2020
56147_6_105,2700306,6,3,270,1,61703,2017
98862_6_105,1420206,6,2,142,1,62003,2020
96911_6_105,2700306,6,3,270,1,61703,2017
67859_6_97,2250306,6,3,225,1,61703,2017
72050_6_41,1700306,6,3,170,1,61803,2018
95843_6_89,2380306,6,3,238,1,61703,2017
79229_6_81,1700306,6,3,170,1,61703,2017
50679_6_15,320106,6,1,32,1,61703,2017
57257_6_15,300106,6,1,30,1,62003,2020
54228_6_93,310106,6,1,31,1,61703,2017
90827_6_93,300106,6,1,30,1,62003,2020
64700_6_105,740106,6,1,74,1,61703,2017
80484_6_105,310106,6,1,31,1,61703,2017
91549_6_15,320106,6,1,32,1,61703,2017
61412_6_23,2720306,6,3,272,1,62003,2020
57371_6_93,1450206,6,2,145,1,61903,2019
92302_6_45,1340206,6,2,134,1,61703,2017
95663_6_93,1280106,6,1,128,1,61703,2017
62579_6_93,110106,6,1,11,1,61703,2017
82760_6_93,2460306,6,3,246,1,61703,2017
69682_6_93,1330206,6,2,133,1,61703,2017
99506_6_41,2050306,6,3,205,1,61703,2017
58141_6_45,2290306,6,3,229,1,61703,2017
89505_6_23,2640306,6,3,264,1,61703,2017
77764_6_53,2810306,6,3,281,1,61703,2017
94946_6_15,720106,6,1,72,1,61703,2017
83916_6_15,720106,6,1,72,1,61703,2017
62940_6_37,2250306,6,3,225,1,62003,2020
66711_6_15,2710306,6,3,271,1,61703,2017
54690_6_23,1370206,6,2,137,1,61703,2017
79187_6_71,1800306,6,3,180,1,61703,2017
59110_6_27,1800306,6,3,180,1,61703,2017
99225_6_71,1800306,6,3,180,1,62003,2020
90288_6_43,2370306,6,3,237,1,61703,2017
68670_6_65,1800306,6,3,180,1,61703,2017
84744_6_77,2810306,6,3,281,1,61703,2017
89891_6_7,2810306,6,3,281,1,61703,2017
70657_6_29,410106,6,1,41,1,61703,2017
79700_6_29,2320306,6,3,232,1,61703,2017
76746_6_29,1800306,6,3,180,1,62003,2020
95296_6_91,2810306,6,3,281,1,61703,2017
66734_6_63,2530306,6,3,253,1,62003,2020
92783_6_25,1800306,6,3,180,1,61703,2017
59002_6_65,1800306,6,3,180,1,61703,2017
57971_6_81,1700306,6,3,170,1,61703,2017
87764_6_81,2020306,6,3,202,1,61803,2018
78681_6_71,1800306,6,3,180,1,61703,2017
86321_6_93,1620206,6,2,162,1,61703,2017
71954_6_51,1490206,6,2,149,1,61703,2017
96491_6_23,2720306,6,3,272,1,62003,2020
57487_6_21,1750306,6,3,175,1,61703,2017
68599_6_71,1800306,6,3,180,1,61703,2017
76015_6_71,1910306,6,3,191,1,61703,2017
76046_6_71,1200106,6,1,120,1,61703,2017
67685_6_111,2070306,6,3,207,1,61803,2018
74600_6_37,2550306,6,3,255,1,61703,2017
67471_6_105,490106,6,1,49,1,61803,2018
93083_6_99,2810306,6,3,281,1,61703,2017
64694_6_109,2690306,6,3,269,1,62003,2020
81769_6_71,1800306,6,3,180,1,61703,2017
71071_6_107,1910306,6,3,191,1,61703,2017
68325_6_71,1800306,6,3,180,1,61903,2019
82832_6_71,1800306,6,3,180,1,61703,2017
64200_6_29,1260106,6,1,126,1,61703,2017
51160_6_53,2740306,6,3,274,1,62003,2020
81239_6_53,1840306,6,3,184,1,61703,2017
53465_6_71,1800306,6,3,180,1,61703,2017
70761_6_71,2810306,6,3,281,1,61703,2017
89042_6_65,1800306,6,3,180,1,61703,2017
98482_6_101,2480306,6,3,248,1,61703,2017
61948_6_11,2810306,6,3,281,1,61703,2017
90103_6_29,2250306,6,3,225,1,61703,2017
75467_6_37,2250306,6,3,225,1,62003,2020
62533_6_65,2250306,6,3,225,1,62003,2020
65866_6_71,1800306,6,3,180,1,61703,2017
60075_6_87,2020306,6,3,202,1,61803,2018
96256_6_71,1800306,6,3,180,1,62003,2020
51046_6_23,1700306,6,3,170,1,61803,2018
78954_6_23,1700306,6,3,170,1,61803,2018
51055_6_23,1700306,6,3,170,1,61803,2018
80605_6_45,1700306,6,3,170,1,61703,2017
79987_6_45,1700306,6,3,170,1,61703,2017
51067_6_45,1700306,6,3,170,1,61903,2019
88611_6_19,2480306,6,3,248,1,61703,2017
61103_6_71,1800306,6,3,180,1,61803,2018
70092_6_71,1800306,6,3,180,1,61903,2019
51080_6_45,1700306,6,3,170,1,61903,2019
51089_6_45,1700306,6,3,170,1,61703,2017
78404_6_17,2640306,6,3,264,1,61703,2017
84286_6_83,2810306,6,3,281,1,61703,2017
58653_6_79,2050306,6,3,205,1,61703,2017
84292_6_79,2810306,6,3,281,1,61703,2017
98110_6_105,1400206,6,2,140,1,62003,2020
79204_6_97,2570306,6,3,257,1,62003,2020
61524_6_97,2810306,6,3,281,1,62003,2020
99872_6_81,2080306,6,3,208,1,61803,2018
81999_6_51,1490206,6,2,149,1,61703,2017
82265_6_107,1590206,6,2,159,1,61703,2017
73645_6_27,1800306,6,3,180,1,61703,2017
82965_6_71,1800306,6,3,180,1,61803,2018
99594_6_93,690106,6,1,69,1,61703,2017
84055_6_93,1620206,6,2,162,1,61703,2017
95608_6_105,1400206,6,2,140,1,62003,2020
69378_6_103,1340206,6,2,134,1,61703,2017
82775_6_45,220106,6,1,22,1,61703,2017
58418_6_21,210106,6,1,21,1,61703,2017
98479_6_33,710106,6,1,71,1,61703,2017
75721_6_33,1700306,6,3,170,1,61803,2018
62886_6_97,2810306,6,3,281,1,62003,2020
74260_6_41,2030306,6,3,203,1,61803,2018
76303_6_107,1790306,6,3,179,1,61703,2017
75313_6_47,2810306,6,3,281,1,62003,2020
84601_6_47,2810306,6,3,281,1,62003,2020
56480_6_51,1490206,6,2,149,1,61703,2017
99565_6_51,60106,6,1,6,1,61703,2017
87940_6_27,1800306,6,3,180,1,61703,2017
91888_6_11,2810306,6,3,281,1,61703,2017
77567_6_103,2250306,6,3,225,1,61703,2017
96555_6_71,2480306,6,3,248,1,61703,2017
71642_6_3,1220106,6,1,122,1,61703,2017
69198_6_29,2810306,6,3,281,1,61703,2017
74174_6_27,1800306,6,3,180,1,61703,2017
94391_6_27,1800306,6,3,180,1,61703,2017
70014_6_27,1800306,6,3,180,1,62003,2020
62634_6_45,1780306,6,3,178,1,61703,2017
50618_6_45,2450306,6,3,245,1,61703,2017
93408_6_45,2630306,6,3,263,1,61703,2017
88049_6_45,2800306,6,3,280,1,62003,2020
53464_6_45,2710306,6,3,271,1,61703,2017
82177_6_45,2710306,6,3,271,1,61703,2017
78593_6_45,2710306,6,3,271,1,61703,2017
77282_6_45,2440306,6,3,244,1,61703,2017
99524_6_45,2700306,6,3,270,1,62003,2020
68825_6_45,2810306,6,3,281,1,61703,2017
61324_6_45,2700306,6,3,270,1,62003,2020
95120_6_19,2810306,6,3,281,1,61703,2017
99295_6_19,2810306,6,3,281,1,61703,2017
97203_6_19,2810306,6,3,281,1,61703,2017
89941_6_19,2810306,6,3,281,1,61703,2017
88618_6_19,2810306,6,3,281,1,61703,2017
66925_6_19,1800306,6,3,180,1,61903,2019
91786_6_19,2810306,6,3,281,1,61703,2017
82387_6_19,2810306,6,3,281,1,61703,2017
64397_6_19,2810306,6,3,281,1,61703,2017
76903_6_21,2480306,6,3,248,1,61703,2017
66010_6_21,1800306,6,3,180,1,61803,2018
73483_6_27,1800306,6,3,180,1,61703,2017
63973_6_23,2060306,6,3,206,1,61703,2017
51100_6_23,1700306,6,3,170,1,61803,2018
51103_6_23,1700306,6,3,170,1,61803,2018
79798_6_23,1700306,6,3,170,1,61803,2018
77099_6_25,1800306,6,3,180,1,61703,2017
64300_6_25,1800306,6,3,180,1,62003,2020
66717_6_25,2250306,6,3,225,1,61703,2017
96360_6_25,1800306,6,3,180,1,61703,2017
92893_6_29,1700306,6,3,170,1,61703,2017
64391_6_19,1660206,6,2,166,1,61703,2017
80559_6_91,650106,6,1,65,1,61703,2017
86946_6_107,1750306,6,3,175,1,61703,2017
92556_6_99,2810306,6,3,281,1,61703,2017
75021_6_47,2810306,6,3,281,1,62003,2020
83695_6_71,1800306,6,3,180,1,61803,2018
98588_6_71,1800306,6,3,180,1,61703,2017
89538_6_97,2480306,6,3,248,1,61803,2018
63585_6_71,1800306,6,3,180,1,61703,2017
51064_6_71,2810306,6,3,281,1,61703,2017
60561_6_71,2250306,6,3,225,1,61703,2017
83419_6_45,2290306,6,3,229,1,61703,2017
93851_6_79,2250306,6,3,225,1,61703,2017
87629_6_71,1800306,6,3,180,1,62003,2020
89696_6_71,1800306,6,3,180,1,62003,2020
51174_6_27,1800306,6,3,180,1,62003,2020
99447_6_71,2480306,6,3,248,1,61703,2017
73631_6_107,1710306,6,3,171,1,61703,2017
95050_6_65,1870306,6,3,187,1,61703,2017
87908_6_53,2810306,6,3,281,1,61703,2017
51360_6_71,2810306,6,3,281,1,61703,2017
55769_6_71,2250306,6,3,225,1,61703,2017
92008_6_71,1800306,6,3,180,1,61703,2017
83977_6_27,1800306,6,3,180,1,61703,2017
55071_6_105,1710306,6,3,171,1,61703,2017
80145_6_113,2350306,6,3,235,1,61703,2017
96989_6_25,1800306,6,3,180,1,61703,2017
63394_6_111,1550206,6,2,155,1,61803,2018
84991_6_65,1800306,6,3,180,1,61703,2017
74543_6_45,1800306,6,3,180,1,61803,2018
82715_6_29,1800306,6,3,180,1,62003,2020
94905_6_37,2250306,6,3,225,1,62003,2020
63483_6_29,2480306,6,3,248,1,61703,2017
65435_6_23,2710306,6,3,271,1,61703,2017
53804_6_27,2250306,6,3,225,1,61703,2017
81780_6_45,2250306,6,3,225,1,62003,2020
73030_6_65,2810306,6,3,281,1,61703,2017
88883_6_29,2050306,6,3,205,1,61703,2017
78532_6_71,1800306,6,3,180,1,61703,2017
66976_6_101,1800306,6,3,180,1,61703,2017
89201_6_83,2810306,6,3,281,1,61703,2017
83394_6_49,2740306,6,3,274,1,62003,2020
72282_6_49,2650306,6,3,265,1,61703,2017
97440_6_105,500106,6,1,50,1,61703,2017
85830_6_27,1800306,6,3,180,1,61703,2017
74369_6_65,2050306,6,3,205,1,62003,2020
53574_6_27,1800306,6,3,180,1,61703,2017
98232_6_27,1150106,6,1,115,1,61703,2017
54333_6_107,1910306,6,3,191,1,61703,2017
66677_6_37,2050306,6,3,205,1,61703,2017
51008_6_37,2120306,6,3,212,1,61703,2017
61694_6_107,2810306,6,3,281,1,61903,2019
86634_6_27,1800306,6,3,180,1,62003,2020
72137_6_85,2250306,6,3,225,1,61703,2017
71808_6_57,2200306,6,3,220,1,62003,2020
74287_6_93,920106,6,1,92,1,61703,2017
89072_6_71,1800306,6,3,180,1,61703,2017
76869_6_85,2570306,6,3,257,1,62003,2020
79047_6_67,2250306,6,3,225,1,62003,2020
83084_6_67,2810306,6,3,281,1,61703,2017
66159_6_77,2480306,6,3,248,1,61803,2018
65822_6_93,120106,6,1,12,1,61703,2017
51058_6_9,2460306,6,3,246,1,61703,2017
61118_6_83,2520306,6,3,252,1,62003,2020
90497_6_73,2010306,6,3,201,1,61803,2018
91703_6_51,1930306,6,3,193,1,61903,2019
97432_6_63,360106,6,1,36,1,61703,2017
91239_6_65,1800306,6,3,180,1,61703,2017
52959_6_109,1910306,6,3,191,1,61703,2017
50883_6_71,1800306,6,3,180,1,61903,2019
74533_6_25,1800306,6,3,180,1,61703,2017
50288_6_17,50106,6,1,5,1,61703,2017
61404_6_25,2810306,6,3,281,1,61703,2017
72924_6_89,1090106,6,1,109,1,61703,2017
90073_6_49,2690306,6,3,269,1,62003,2020
87194_6_49,720106,6,1,72,1,61703,2017
53314_6_35,1910306,6,3,191,1,61703,2017
77575_6_35,1830306,6,3,183,1,61703,2017
65197_6_35,1800306,6,3,180,1,62003,2020
90060_6_107,2250306,6,3,225,1,61703,2017
76511_6_107,2810306,6,3,281,1,61703,2017
86132_6_49,920106,6,1,92,1,61703,2017
91759_6_25,1800306,6,3,180,1,61703,2017
71713_6_25,1800306,6,3,180,1,61703,2017
95563_6_25,2810306,6,3,281,1,61703,2017
89349_6_25,2050306,6,3,205,1,61703,2017
94468_6_25,1800306,6,3,180,1,62003,2020
69845_6_27,1800306,6,3,180,1,61703,2017
81098_6_27,1800306,6,3,180,1,61703,2017
78894_6_27,1800306,6,3,180,1,61703,2017
62237_6_27,1800306,6,3,180,1,62003,2020
89196_6_27,1800306,6,3,180,1,62003,2020
85950_6_27,1920306,6,3,192,1,61703,2017
90959_6_29,2250306,6,3,225,1,61703,2017
81234_6_29,2300306,6,3,230,1,61703,2017
51953_6_29,2480306,6,3,248,1,61703,2017
89191_6_29,2370306,6,3,237,1,61703,2017
69895_6_29,2810306,6,3,281,1,62003,2020
50286_6_29,2250306,6,3,225,1,61703,2017
58021_6_29,1800306,6,3,180,1,62003,2020
51313_6_29,2810306,6,3,281,1,61703,2017
78521_6_37,1700306,6,3,170,1,61803,2018
64049_6_37,2250306,6,3,225,1,61703,2017
97330_6_65,1800306,6,3,180,1,61703,2017
97895_6_65,1800306,6,3,180,1,61703,2017
56007_6_65,1800306,6,3,180,1,61703,2017
92559_6_25,1800306,6,3,180,1,61703,2017
62766_6_71,1800306,6,3,180,1,61703,2017
74238_6_71,1800306,6,3,180,1,61703,2017
81171_6_71,1800306,6,3,180,1,61703,2017
67753_6_71,1800306,6,3,180,1,61903,2019
99501_6_71,1800306,6,3,180,1,61703,2017
61584_6_107,2290306,6,3,229,1,61703,2017
51163_6_51,1570206,6,2,157,1,61803,2018
96035_6_109,1950306,6,3,195,1,61903,2019
93789_6_39,1610206,6,2,161,1,61703,2017
64054_6_111,1040106,6,1,104,1,61703,2017
62565_6_27,1800306,6,3,180,1,61703,2017
83880_6_25,2810306,6,3,281,1,61703,2017
52587_6_71,1800306,6,3,180,1,61703,2017
88361_6_71,1800306,6,3,180,1,61803,2018
71939_6_71,1800306,6,3,180,1,61703,2017
60285_6_105,1350206,6,2,135,1,61703,2017
79257_6_27,2050306,6,3,205,1,61703,2017
81009_6_51,1800306,6,3,180,1,61703,2017
70173_6_29,2810306,6,3,281,1,61703,2017
52721_6_71,1800306,6,3,180,1,61903,2019
69083_6_71,1800306,6,3,180,1,61703,2017
79070_6_19,2810306,6,3,281,1,61703,2017
68539_6_51,1800306,6,3,180,1,61703,2017
97692_6_49,1180106,6,1,118,1,61703,2017
61344_6_71,1800306,6,3,180,1,61703,2017
76737_6_53,1890306,6,3,189,1,61803,2018
58855_6_29,1800306,6,3,180,1,61703,2017
84607_6_29,2250306,6,3,225,1,61703,2017
91593_6_29,2810306,6,3,281,1,62003,2020
87708_6_29,2480306,6,3,248,1,61703,2017
72426_6_87,2510306,6,3,251,1,62003,2020
92666_6_29,2250306,6,3,225,1,61703,2017
98697_6_93,80106,6,1,8,1,61703,2017
83398_6_93,1310206,6,2,131,1,61703,2017
78519_6_105,1410206,6,2,141,1,62003,2020
56544_6_105,470106,6,1,47,1,61803,2018
88773_6_27,1800306,6,3,180,1,61703,2017
95712_6_27,1800306,6,3,180,1,61703,2017
51763_6_71,1800306,6,3,180,1,61703,2017
94382_6_71,1800306,6,3,180,1,61703,2017
93284_6_71,1800306,6,3,180,1,61903,2019
81210_6_71,1800306,6,3,180,1,61703,2017
59092_6_65,1800306,6,3,180,1,61703,2017
87132_6_71,1800306,6,3,180,1,61703,2017
55523_6_71,1800306,6,3,180,1,62003,2020
97138_6_73,1030106,6,1,103,1,61703,2017
52753_6_65,2480306,6,3,248,1,61703,2017
90998_6_27,1800306,6,3,180,1,61803,2018
93959_6_71,1800306,6,3,180,1,61803,2018
93090_6_51,1140106,6,1,114,1,61703,2017
82947_6_71,2250306,6,3,225,1,61703,2017
71473_6_27,1800306,6,3,180,1,61703,2017
69071_6_27,810106,6,1,81,1,61703,2017
70949_6_37,1010106,6,1,101,1,61703,2017
98103_6_13,2080306,6,3,208,1,61803,2018
85122_6_47,2810306,6,3,281,1,62003,2020
86735_6_47,2810306,6,3,281,1,62003,2020
55311_6_47,2810306,6,3,281,1,62003,2020
56339_6_47,2480306,6,3,248,1,61703,2017
82229_6_47,2810306,6,3,281,1,62003,2020
55420_6_47,2810306,6,3,281,1,62003,2020
93056_6_47,2480306,6,3,248,1,61703,2017
77058_6_47,2480306,6,3,248,1,61703,2017
89302_6_47,1700306,6,3,170,1,61703,2017
65831_6_47,2810306,6,3,281,1,62003,2020
55179_6_47,2250306,6,3,225,1,62003,2020
97946_6_47,2810306,6,3,281,1,61703,2017
59048_6_47,2810306,6,3,281,1,61703,2017
51394_6_47,2510306,6,3,251,1,62003,2020
98865_6_47,2810306,6,3,281,1,62003,2020
88038_6_23,2650306,6,3,265,1,61703,2017
67684_6_59,2810306,6,3,281,1,61703,2017
86587_6_105,300106,6,1,30,1,62003,2020
75519_6_23,2800306,6,3,280,1,62003,2020
61454_6_105,480106,6,1,48,1,61803,2018
51273_6_105,480106,6,1,48,1,61803,2018
62623_6_27,1490206,6,2,149,1,61903,2019
63865_6_39,2250306,6,3,225,1,62003,2020
61574_6_47,2810306,6,3,281,1,62003,2020
79167_6_29,1820306,6,3,182,1,61703,2017
87634_6_31,2810306,6,3,281,1,61703,2017
78120_6_29,2250306,6,3,225,1,61703,2017
56536_6_55,2160306,6,3,216,1,62003,2020
92551_6_45,2780306,6,3,278,1,62003,2020
85004_6_95,2810306,6,3,281,1,61703,2017
95343_6_27,2050306,6,3,205,1,61703,2017
62847_6_45,2720306,6,3,272,1,62003,2020
