PLT_CN,STATECD,INVYR,PLOT_FIADB
23903944010900,41,2001,78765
24030322010900,41,2002,78778
12843390010497,41,2005,78789
24050108010900,41,2002,78793
29882016010497,41,2009,78807
41117731010497,41,2006,78810
24386303010900,41,2003,78814
29394994010497,41,2008,78831
29395503010497,41,2008,78850
24351102010900,41,2003,78854
41117700010497,41,2006,78859
29882976010497,41,2009,78861
23889867010900,41,2001,78881
24934408010900,41,2004,78885
41119887010497,41,2005,78897
41119558010497,41,2004,78902
41119951010497,41,2005,78916
30826395020004,41,2002,78920
41117760010497,41,2006,78926
41119987010497,41,2005,78928
41118359010497,41,2001,78929
41119587010497,41,2005,78934
30826333020004,41,2002,78935
22930436010497,41,2008,78948
12891256010497,41,2005,78950
24352608010900,41,2003,78951
41119630010497,41,2004,78965
24040573010900,41,2002,78968
41118847010497,41,2002,78973
41117903010497,41,2006,78975
24065328010900,41,2002,78979
25101949010900,41,2004,78982
24441894010900,41,2003,78983
41120111010497,41,2005,78985
41118858010497,41,2002,78988
41119970010497,41,2005,78993
29882366010497,41,2009,79038
24912796010900,41,2004,79043
29882468010497,41,2009,79045
24914778010900,41,2004,79051
24051535010900,41,2002,79052
41117826010497,41,2006,79066
23891746010900,41,2001,79069
24102156010900,41,2002,79071
29395225010497,41,2008,79073
23919182010900,41,2001,79084
24921855010900,41,2004,79089
30826339020004,41,2002,79102
24470925010900,41,2003,79105
12849865010497,41,2005,79108
41117843010497,41,2006,79109
24002116010900,41,2002,79116
24942543010900,41,2004,79126
41117846010497,41,2006,79134
29395465010497,41,2008,79139
29883042010497,41,2009,79145
29882515010497,41,2009,79148
41118854010497,41,2002,79149
24900492010900,41,2004,79156
41118179010497,41,2001,79157
8721433010901,41,2006,79166
24368250010900,41,2003,79173
24410480010900,41,2003,79176
29881431010497,41,2009,79227
41118242010497,41,2001,79230
12827312010497,41,2005,79256
29395383010497,41,2008,79271
12890807010497,41,2005,79278
29395056010497,41,2008,79292
12855922010497,41,2005,79295
22932610010497,41,2008,79297
24049608010900,41,2002,79303
24370191010900,41,2003,79304
41119980010497,41,2005,79307
24072367010900,41,2002,79311
29881665010497,41,2009,79312
41118062010497,41,2006,79314
12857689010497,41,2005,79322
41118475010497,41,2001,79324
41119232010497,41,2003,79334
29395259010497,41,2008,79335
24450729010900,41,2003,79340
23923975010900,41,2001,79346
22932059010497,41,2008,79361
24370959010900,41,2003,79364
29882676010497,41,2009,79370
24066513010900,41,2002,79374
29395436010497,41,2008,79377
12894850010497,41,2005,79379
29882356010497,41,2009,79380
23856448010900,41,2001,79383
41117931010497,41,2006,79384
24388585010900,41,2003,79387
41119361010497,41,2004,79397
41120191010497,41,2005,79398
24361113010900,41,2003,79425
24087852010900,41,2002,79431
29881086010497,41,2009,79432
41118353010497,41,2001,79434
24925417010900,41,2004,79438
22932090010497,41,2008,79448
24034548010900,41,2002,79497
41118863010497,41,2002,79498
41118184010497,41,2001,79505
12864156010497,41,2005,79521
41118154010497,41,2001,79524
41119710010497,41,2004,79527
29394946010497,41,2008,79537
23932305010900,41,2001,79552
41119772010497,41,2004,79557
29395317010497,41,2008,79558
41119562010497,41,2004,79559
41120161010497,41,2005,79602
24354748010900,41,2003,79608
8667373010901,41,2006,79610
29395254010497,41,2008,79612
41118757010497,41,2002,79616
41118108010497,41,2001,79618
24076739010900,41,2002,79622
41117885010497,41,2006,79625
29880763010497,41,2009,79647
29394727010497,41,2006,79654
24948958010900,41,2004,79663
22932373010497,41,2008,79681
24947270010900,41,2004,79687
33093241020004,41,2003,79694
29880173010497,41,2009,79702
22932683010497,41,2008,79712
24437767010900,41,2003,79714
24086226010900,41,2002,79715
29882520010497,41,2009,79720
24421406010900,41,2003,79724
8698912010901,41,2006,79728
30826406020004,41,2002,79733
13219100010497,41,2005,79736
41118459010497,41,2001,79745
23905664010900,41,2001,79756
41117839010497,41,2006,79757
25130052010900,41,2004,79777
41117917010497,41,2006,79782
41118072010497,41,2001,79786
41118169010497,41,2001,79791
29882089010497,41,2009,79797
23886574010900,41,2001,79799
24957397010900,41,2004,79808
29395396010497,41,2008,79809
29880344010497,41,2009,79813
41118614010497,41,2002,79815
23873740010900,41,2001,79818
24931613010900,41,2004,79824
12851991010497,41,2005,79851
12887576010497,41,2005,79853
41117794010497,41,2006,79873
24042653010900,41,2002,79882
24013497010900,41,2002,79892
41119223010497,41,2003,79895
8680897010901,41,2006,79899
29395499010497,41,2008,79900
24039006010900,41,2002,79913
8690827010901,41,2006,79922
12887793010497,41,2005,79924
25112010010900,41,2004,79926
29882452010497,41,2009,79931
24935495010900,41,2004,79947
41119969010497,41,2005,79949
41119158010497,41,2003,79951
41118226010497,41,2001,79976
41119975010497,41,2005,79981
8683502010901,41,2006,79984
25101372010900,41,2004,79988
22932879010497,41,2008,79991
22930446010497,41,2008,80010
41118953010497,41,2002,80035
25090935010900,41,2004,80039
29880608010497,41,2009,80045
41119041010497,41,2003,80047
41119280010497,41,2003,80062
33093186020004,41,2003,80063
41119319010497,41,2003,80068
24944235010900,41,2004,80072
12807070010497,41,2005,80073
29882210010497,41,2009,80080
29882683010497,41,2009,80090
29881691010497,41,2009,80092
41117943010497,41,2006,80097
24454480010900,41,2003,80105
29395116010497,41,2008,80106
29882039010497,41,2009,80113
23830252010900,41,2001,80137
23929149010900,41,2001,80140
29395478010497,41,2008,80144
29395183010497,41,2008,80155
25128319010900,41,2004,80163
24369674010900,41,2003,80164
41118828010497,41,2002,80171
33093195020004,41,2003,80186
29882553010497,41,2009,80192
24952705010900,41,2004,80201
29882469010497,41,2009,80202
12789700010497,41,2005,80204
12847617010497,41,2005,80209
41119355010497,41,2003,80210
41118033010497,41,2006,80216
22825786010497,41,2007,80217
24057841010900,41,2002,80225
23824745010900,41,2001,80227
22825875010497,41,2007,80229
23893857010900,41,2001,80238
8720896010901,41,2006,80241
12779652010497,41,2005,80244
22932696010497,41,2008,80252
41118860010497,41,2002,80278
29881440010497,41,2009,80294
24404881010900,41,2003,80304
41119591010497,41,2004,80306
23915440010900,41,2001,80308
24418240010900,41,2003,80309
41118762010497,41,2002,80310
29395108010497,41,2008,80317
24383530010900,41,2003,80344
29881940010497,41,2009,80345
24346322010900,41,2003,80346
8699802010901,41,2006,80348
41119934010497,41,2005,80349
41119994010497,41,2005,80351
41119036010497,41,2003,80357
29395326010497,41,2008,80360
41119709010497,41,2004,80370
41119636010497,41,2004,80371
41119306010497,41,2003,80391
29881671010497,41,2009,80413
33093272020004,41,2003,80418
24095867010900,41,2002,80438
12836236010497,41,2005,80439
41118650010497,41,2002,80440
22932756010497,41,2008,80456
24098762010900,41,2002,80464
29882688010497,41,2009,80482
41117915010497,41,2006,80490
41118141010497,41,2001,80498
8722805010901,41,2006,80505
41119326010497,41,2003,80514
23931075010900,41,2001,80534
29395289010497,41,2008,80538
41118855010497,41,2002,80545
22932337010497,41,2008,80546
22932751010497,41,2008,80561
24394008010900,41,2003,80563
8713732010901,41,2006,80580
8664565010901,41,2006,80610
23848938010900,41,2001,80613
29882317010497,41,2009,80615
22932383010497,41,2008,80644
24400041010900,41,2003,80645
29881856010497,41,2009,80647
22932355010497,41,2008,80664
41118212010497,41,2001,80677
41120019010497,41,2005,80685
41118302010497,41,2001,80699
29395475010497,41,2008,80701
41119738010497,41,2004,80704
23895741010900,41,2001,80708
24032974010900,41,2002,80715
29395273010497,41,2008,80717
29881251010497,41,2009,80727
41119442010497,41,2004,80730
8693563010901,41,2006,80741
23886826010900,41,2001,80758
12836407010497,41,2005,80765
41119790010497,41,2004,80766
12831967010497,41,2005,80770
41119157010497,41,2003,80778
29882477010497,41,2009,80784
41120255010497,41,2005,80791
29882035010497,41,2009,80795
29882573010497,41,2009,80796
41119388010497,41,2004,80798
29882121010497,41,2009,80799
22932468010497,41,2008,80807
24068028010900,41,2002,80808
22932120010497,41,2008,80815
24959152010900,41,2004,80822
24368688010900,41,2003,80838
24114999010900,41,2002,80841
24060456010900,41,2002,80843
41118647010497,41,2002,80845
12819238010497,41,2005,80849
41118368010497,41,2001,80853
41117908010497,41,2006,80854
29882919010497,41,2009,80867
8724380010901,41,2006,80878
41119846010497,41,2004,80899
41119617010497,41,2005,80906
41118421010497,41,2001,80916
41117849010497,41,2006,80922
23927772010900,41,2001,80935
22932564010497,41,2008,80938
29882018010497,41,2009,80954
22932832010497,41,2008,80961
33093248020004,41,2003,80987
12880548010497,41,2005,81003
23852448010900,41,2001,81005
24044277010900,41,2002,81015
8666102010901,41,2006,81023
23862812010900,41,2001,81056
41118603010497,41,2002,81060
41119957010497,41,2005,81065
23845015010900,41,2001,81068
41118453010497,41,2001,81070
23854226010900,41,2001,81078
12900747010497,41,2005,81093
29880262010497,41,2009,81096
29882219010497,41,2009,81097
29395438010497,41,2008,81105
41118569010497,41,2002,81110
22932694010497,41,2008,81111
29882152010497,41,2009,81113
29881954010497,41,2009,81118
29882604010497,41,2009,81122
29882345010497,41,2009,81127
33093271020004,41,2003,81129
25113869010900,41,2004,81136
41119384010497,41,2005,81143
12892256010497,41,2005,81146
41119393010497,41,2004,81154
22930519010497,41,2008,81167
33093213020004,41,2003,81168
29395319010497,41,2008,81178
41118748010497,41,2002,81184
22932434010497,41,2008,81185
22932804010497,41,2008,81187
24386886010900,41,2003,81189
41117922010497,41,2006,81190
12851017010497,41,2005,81203
24941919010900,41,2004,81207
33093236020004,41,2003,81216
23876187010900,41,2001,81243
29882491010497,41,2009,81249
29395103010497,41,2008,81250
41120250010497,41,2005,81258
29395154010497,41,2008,81261
41118387010497,41,2001,81262
8718475010901,41,2006,81268
24090680010900,41,2002,81288
12809197010497,41,2005,81293
23927978010900,41,2001,81294
25132308010900,41,2004,81295
41118780010497,41,2002,81298
41119410010497,41,2004,81302
29395130010497,41,2008,81305
41120267010497,41,2005,81308
41117785010497,41,2006,81330
8668916010901,41,2006,81331
29881619010497,41,2009,81347
41119611010497,41,2004,81351
29882318010497,41,2009,81365
29881743010497,41,2009,81371
41118684010497,41,2002,81381
24928557010900,41,2004,81385
41119194010497,41,2003,81386
29395364010497,41,2008,81393
29881529010497,41,2009,81402
29882651010497,41,2009,81415
8708180010901,41,2006,81417
24379428010900,41,2003,81424
41119633010497,41,2004,81425
24470294010900,41,2003,81427
41119748010497,41,2004,81435
41117811010497,41,2006,81436
41119700010497,41,2004,81441
41120116010497,41,2005,81444
8715644010901,41,2006,81454
29881758010497,41,2009,81465
23878463010900,41,2001,81468
24911051010900,41,2004,81474
24095354010900,41,2002,81479
12851747010497,41,2005,81485
29881589010497,41,2009,81487
41118467010497,41,2001,81489
29394972010497,41,2008,81495
22932432010497,41,2008,81496
41118692010497,41,2002,81501
24918962010900,41,2004,81508
24434510010900,41,2003,81509
29394987010497,41,2008,81511
24069350010900,41,2002,81518
29394966010497,41,2008,81526
41119469010497,41,2004,81542
12884304010497,41,2005,81555
29395462010497,41,2008,81556
41119973010497,41,2005,81558
29395253010497,41,2008,81565
29882206010497,41,2009,81566
41119807010497,41,2004,81573
29881567010497,41,2009,81594
29882428010497,41,2009,81596
41117712010497,41,2006,81603
41118758010497,41,2002,81606
23894968010900,41,2001,81611
33093184020004,41,2003,81621
23888350010900,41,2001,81629
24899497010900,41,2004,81633
29882114010497,41,2009,81659
8681984010901,41,2006,81660
30826371020004,41,2002,81663
24435675010900,41,2003,81664
8689782010901,41,2006,81668
24018889010900,41,2002,81671
8688951010901,41,2006,81673
29880357010497,41,2009,81683
12885607010497,41,2005,81686
24015797010900,41,2002,81691
12777129010497,41,2005,81694
41118298010497,41,2001,81703
41120028010497,41,2005,81706
22930527010497,41,2008,81709
22932277010497,41,2008,81715
41118183010497,41,2001,81723
24110522010900,41,2002,81731
41119093010497,41,2003,81733
8659686010901,41,2006,81743
8714080010901,41,2006,81746
29395484010497,41,2008,81747
22932701010497,41,2008,81750
8714914010901,41,2006,81752
24104122010900,41,2002,81773
41117735010497,41,2006,81796
41118178010497,41,2001,81805
24037078010900,41,2002,81809
41117780010497,41,2006,81813
24895114010900,41,2004,81816
41118999010497,41,2003,81824
41120000010497,41,2005,81825
41120155010497,41,2005,81835
23896735010900,41,2001,81836
29882353010497,41,2009,81861
24409406010900,41,2003,81871
24438439010900,41,2003,81879
8709064010901,41,2006,81881
29881696010497,41,2009,81883
8692842010901,41,2006,81888
24427763010900,41,2003,81893
12789122010497,41,2005,81894
41118770010497,41,2002,81905
29882549010497,41,2009,81909
29882561010497,41,2009,81919
29882246010497,41,2009,81923
23879009010900,41,2001,81924
41118167010497,41,2001,81925
41119902010497,41,2005,81929
24050538010900,41,2002,81931
24074703010900,41,2002,81934
41118668010497,41,2002,81942
29394982010497,41,2008,81945
24431027010900,41,2003,81969
29882102010497,41,2009,81974
41117947010497,41,2006,81995
41120206010497,41,2005,82000
22932668010497,41,2008,82006
12822969010497,41,2005,82013
8661922010901,41,2006,82032
29882598010497,41,2009,82035
41119906010497,41,2005,82037
23852598010900,41,2001,82055
29395439010497,41,2008,82066
41117767010497,41,2006,82067
33093247020004,41,2003,82078
41118784010497,41,2002,82079
24061834010900,41,2002,82082
41118861010497,41,2002,82086
41118345010497,41,2001,82089
24101255010900,41,2002,82092
41118949010497,41,2002,82095
29395261010497,41,2008,82108
12888838010497,41,2005,82116
41117697010497,41,2006,82123
29882193010497,41,2009,82126
24399211010900,41,2003,82131
23939815010900,41,2001,82137
29395031010497,41,2008,82147
24379621010900,41,2003,82150
22932189010497,41,2008,82164
41120045010497,41,2005,82165
22932137010497,41,2008,82178
41118160010497,41,2001,82180
8663516010901,41,2006,82182
41120024010497,41,2005,82199
24364181010900,41,2003,82207
41117870010497,41,2006,82209
33093261020004,41,2003,82221
23856080010900,41,2001,82222
29881498010497,41,2009,82226
41119660010497,41,2004,82231
29395093010497,41,2008,82232
12879160010497,41,2005,82236
29395363010497,41,2008,82255
41118213010497,41,2001,82264
41119383010497,41,2004,82266
29882172010497,41,2009,82267
12895268010497,41,2005,82274
24109081010900,41,2002,82276
25100166010900,41,2004,82278
22932603010497,41,2008,82280
29395211010497,41,2008,82282
23916585010900,41,2001,82289
41119186010497,41,2003,82294
29882008010497,41,2009,82299
41119079010497,41,2003,82313
29395276010497,41,2008,82339
41118544010497,41,2002,82350
24450282010900,41,2003,82361
23882504010900,41,2001,82380
33093243020004,41,2003,82395
22932293010497,41,2008,82421
29882081010497,41,2009,82424
41117824010497,41,2006,82425
24417805010900,41,2003,82428
41117747010497,41,2006,82430
41120283010497,41,2005,82438
24071539010900,41,2002,82441
41117681010497,41,2006,82445
41117805010497,41,2006,82449
23922626010900,41,2001,82454
24004020010900,41,2002,82462
23848533010900,41,2001,82465
29395119010497,41,2008,82466
41118175010497,41,2001,82480
24044038010900,41,2002,82482
41119648010497,41,2004,82489
12794149010497,41,2005,82507
22932241010497,41,2008,82510
8686459010901,41,2006,82511
24455084010900,41,2003,82519
41118350010497,41,2001,82521
24014579010900,41,2002,82529
29395437010497,41,2008,82531
41119604010497,41,2004,82541
29395162010497,41,2008,82551
29881648010497,41,2009,82559
41120146010497,41,2005,82560
33093219020004,41,2003,82566
41118801010497,41,2002,82568
24419301010900,41,2003,82573
41118658010497,41,2002,82598
24902754010900,41,2004,82622
24030969010900,41,2002,82642
29881872010497,41,2009,82647
24039222010900,41,2002,82648
41119481010497,41,2004,82659
29882212010497,41,2009,82675
8722115010901,41,2006,82679
29394819010497,41,2008,82687
41118705010497,41,2002,82688
41118090010497,41,2001,82711
29881667010497,41,2009,82714
24005081010900,41,2002,82719
29881952010497,41,2009,82720
30826355020004,41,2002,82727
24963915010900,41,2004,82732
29882371010497,41,2009,82733
29881592010497,41,2009,82736
25086983010900,41,2004,82743
29395141010497,41,2008,82777
41119768010497,41,2004,82783
41119417010497,41,2004,82785
23919028010900,41,2001,82798
12814422010497,41,2005,82803
24089952010900,41,2002,82817
22932647010497,41,2008,82822
41118700010497,41,2002,82823
29882238010497,41,2009,82831
12873441010497,41,2005,82844
41119522010497,41,2004,82848
41119052010497,41,2003,82852
29395447010497,41,2008,82861
12800605010497,41,2005,82879
23856269010900,41,2001,82881
8668844010901,41,2006,82888
41120264010497,41,2005,82894
41117658010497,41,2006,82895
12833867010497,41,2005,82908
41118693010497,41,2002,82919
24946136010900,41,2004,82926
9573516010902,41,2007,82928
22932453010497,41,2008,82938
41119828010497,41,2005,82940
41119378010497,41,2005,82946
22932206010497,41,2008,82951
29882521010497,41,2009,82954
8713922010901,41,2006,82957
12881519010497,41,2005,82967
23868522010900,41,2001,82979
29881493010497,41,2009,83003
29882480010497,41,2009,83007
29881679010497,41,2009,83012
41119229010497,41,2003,83028
41117707010497,41,2006,83041
8676352010901,41,2006,83048
24013292010900,41,2002,83062
41119190010497,41,2003,83074
41118903010497,41,2002,83076
24003369010900,41,2002,83086
41120239010497,41,2005,83087
23906936010900,41,2001,83090
24075551010900,41,2002,83092
25086350010900,41,2004,83096
29395469010497,41,2008,83098
41118556010497,41,2002,83110
29881455010497,41,2009,83111
24070093010900,41,2002,83112
41117925010497,41,2006,83114
24406027010900,41,2003,83118
24025684010900,41,2002,83121
29395233010497,41,2008,83131
23828147010900,41,2001,83132
41117775010497,41,2006,83133
41118798010497,41,2002,83135
22930414010497,41,2008,83152
8681507010901,41,2006,83177
22825675010497,41,2007,83196
24359380010900,41,2003,83202
8699042010901,41,2006,83204
41119519010497,41,2004,83211
29882174010497,41,2009,83223
29395350010497,41,2008,83228
29882425010497,41,2009,83230
41118361010497,41,2001,83242
22932714010497,41,2008,83249
8726256010901,41,2006,83258
41118844010497,41,2002,83262
41119490010497,41,2004,83265
41120164010497,41,2005,83269
33093296020004,41,2003,83271
24891284010900,41,2004,83275
41119486010497,41,2004,83280
41119143010497,41,2003,83291
41119530010497,41,2004,83292
41120280010497,41,2005,83294
29882675010497,41,2009,83298
41119171010497,41,2003,83314
41120104010497,41,2005,83330
23877357010900,41,2001,83335
24094118010900,41,2002,83336
24449116010900,41,2003,83340
41120050010497,41,2005,83345
41119264010497,41,2003,83348
8708744010901,41,2006,83353
29395427010497,41,2008,83357
29395060010497,41,2008,83364
29881609010497,41,2009,83367
41118939010497,41,2002,83368
41119554010497,41,2004,83379
41117782010497,41,2006,83390
41120256010497,41,2005,83393
24011916010900,41,2002,83426
25099287010900,41,2004,83434
29881862010497,41,2009,83441
41118835010497,41,2002,83451
24954259010900,41,2004,83452
41119480010497,41,2004,83453
41119154010497,41,2003,83456
41117673010497,41,2006,83458
29882274010497,41,2009,83462
22932198010497,41,2008,83468
12825806010497,41,2005,83475
41118270010497,41,2001,83480
12810726010497,41,2005,83483
41118152010497,41,2001,83485
24904891010900,41,2004,83486
29882235010497,41,2009,83501
24366361010900,41,2003,83519
41118768010497,41,2002,83561
12903990010497,41,2005,83566
41118889010497,41,2002,83579
24390590010900,41,2003,83581
12851301010497,41,2005,83587
24399372010900,41,2003,83588
29881764010497,41,2009,83589
29395275010497,41,2008,83594
12788763010497,41,2005,83607
41118486010497,41,2001,83608
41120282010497,41,2005,83609
41119062010497,41,2003,83621
23870321010900,41,2001,83637
23935954010900,41,2001,83643
41119892010497,41,2005,83647
41119740010497,41,2005,83651
8656567010901,41,2006,83657
41117750010497,41,2006,83663
24023035010900,41,2002,83664
41119881010497,41,2005,83684
24432544010900,41,2003,83688
12857863010497,41,2005,83702
41118031010497,41,2006,83704
24444602010900,41,2003,83707
29880184010497,41,2009,83723
12855219010497,41,2005,83725
8689542010901,41,2006,83738
23921018010900,41,2001,83745
29882328010497,41,2009,83747
41119110010497,41,2003,83751
29881622010497,41,2009,83776
41119327010497,41,2003,83784
41120244010497,41,2005,83786
24970224010900,41,2004,83793
29882459010497,41,2009,83794
12838196010497,41,2005,83797
41119539010497,41,2004,83820
24369068010900,41,2003,83822
23933855010900,41,2001,83825
29395372010497,41,2008,83827
29395156010497,41,2008,83838
29881408010497,41,2009,83843
41119623010497,41,2004,83851
29881751010497,41,2009,83853
29395471010497,41,2008,83863
41118785010497,41,2002,83876
41117964010497,41,2006,83885
25113703010900,41,2004,83892
8689972010901,41,2006,83907
29881011010497,41,2009,83918
8716118010901,41,2006,83921
12889162010497,41,2005,83957
12866747010497,41,2005,83968
41119802010497,41,2004,83983
29882316010497,41,2009,83988
41119482010497,41,2004,83989
29882373010497,41,2009,83995
29395081010497,41,2008,84002
41119233010497,41,2003,84016
41119066010497,41,2003,84026
29395357010497,41,2008,84030
41118600010497,41,2002,84038
29395398010497,41,2008,84039
24897346010900,41,2004,84067
8686734010901,41,2006,84070
14605819010497,41,2004,84073
41118871010497,41,2002,84075
41119815010497,41,2004,84077
41117995010497,41,2006,84079
41119321010497,41,2003,84086
29882061010497,41,2009,84093
29395406010497,41,2008,84094
22930449010497,41,2008,84095
41117793010497,41,2006,84100
29881597010497,41,2009,84103
41119512010497,41,2004,84104
41118605010497,41,2002,84108
12860354010497,41,2005,84111
29880118010497,41,2009,84115
41118576010497,41,2002,84122
41118148010497,41,2001,84130
23887937010900,41,2001,84147
24097901010900,41,2002,84160
29881610010497,41,2009,84167
29880207010497,41,2009,84173
12896007010497,41,2005,84190
12886028010497,41,2005,84193
29882079010497,41,2009,84197
29881938010497,41,2009,84205
29880929010497,41,2009,84207
41119556010497,41,2004,84215
41119164010497,41,2003,84217
24924856010900,41,2004,84226
41119506010497,41,2004,84255
29881848010497,41,2009,84256
29395256010497,41,2008,84267
41118581010497,41,2002,84268
41118839010497,41,2002,84269
41117768010497,41,2006,84287
41119833010497,41,2004,84298
8696655010901,41,2006,84311
24423443010900,41,2003,84313
41120312010497,41,2005,84327
41118073010497,41,2001,84341
24959339010900,41,2004,84345
29882131010497,41,2009,84353
29882012010497,41,2009,84356
23897805010900,41,2001,84358
29882671010497,41,2009,84361
12853182010497,41,2004,84371
41119115010497,41,2003,84372
24395814010900,41,2003,84374
25129309010900,41,2004,84378
29395400010497,41,2008,84384
24358225010900,41,2003,84389
41118945010497,41,2002,84392
41119002010497,41,2003,84410
8668509010901,41,2006,84418
12904293010497,41,2005,84428
29395235010497,41,2008,84430
29395248010497,41,2008,84432
41118802010497,41,2002,84441
24423824010900,41,2003,84457
9573529010902,41,2007,84462
29881690010497,41,2009,84478
29883037010497,41,2009,84495
8688145010901,41,2006,84503
41117959010497,41,2006,84506
24413216010900,41,2003,84511
22932521010497,41,2008,84520
29395352010497,41,2008,84527
41120049010497,41,2005,84530
24911685010900,41,2004,84535
22932128010497,41,2008,84543
24908919010900,41,2004,84547
41118897010497,41,2002,84553
24434352010900,41,2003,84567
41119399010497,41,2004,84572
41118846010497,41,2002,84594
12881138010497,41,2005,84602
41118638010497,41,2002,84612
29395489010497,41,2008,84616
8726733010901,41,2006,84617
24927448010900,41,2004,84626
41118283010497,41,2001,84636
41118400010497,41,2001,84638
12817230010497,41,2005,84673
29881703010497,41,2009,84675
41119627010497,41,2004,84678
41118014010497,41,2006,84679
41119576010497,41,2004,84683
12866959010497,41,2005,84692
12874752010497,41,2005,84694
41120120010497,41,2005,84695
41120153010497,41,2005,84701
41119358010497,41,2003,84707
12803954010497,41,2005,84730
24371243010900,41,2003,84739
29395460010497,41,2008,84746
22932627010497,41,2008,84747
29395146010497,41,2008,84765
8686018010901,41,2006,84767
24017938010900,41,2002,84781
29880172010497,41,2009,84814
41119005010497,41,2003,84817
13384424010497,41,2001,84820
24938007010900,41,2004,84832
24069741010900,41,2002,84855
41117909010497,41,2006,84861
33093234020004,41,2003,84870
8681153010901,41,2006,84873
41117893010497,41,2006,84901
22932796010497,41,2008,84915
33093288020004,41,2003,84916
22932391010497,41,2008,84926
24895466010900,41,2004,84935
24089547010900,41,2002,84943
41118011010497,41,2006,84954
24006301010900,41,2002,84968
41118727010497,41,2002,84969
23916880010900,41,2001,84974
29882633010497,41,2009,84975
25132736010900,41,2004,84976
23920316010900,41,2001,84984
41118821010497,41,2002,84996
23863611010900,41,2001,85008
23863331010900,41,2001,85016
41119122010497,41,2003,85023
24896429010900,41,2004,85025
22931986010497,41,2008,85032
22930488010497,41,2008,85036
23861041010900,41,2001,85039
41117692010497,41,2006,85040
24015569010900,41,2002,85047
41118171010497,41,2001,85049
8705194010901,41,2006,85054
33093223020004,41,2003,85055
41117927010497,41,2006,85057
41118734010497,41,2002,85058
41118378010497,41,2001,85075
25104331010900,41,2004,85076
41119726010497,41,2004,85080
24906928010900,41,2004,85085
29395304010497,41,2008,85090
41119690010497,41,2004,85092
41120306010497,41,2005,85125
41118722010497,41,2002,85144
29395143010497,41,2008,85147
12854856010497,41,2005,85153
9573536010902,41,2007,85157
29882420010497,41,2009,85158
24891982010900,41,2004,85167
29881497010497,41,2009,85175
8685579010901,41,2006,85179
22932037010497,41,2008,85181
41119923010497,41,2005,85186
41120168010497,41,2005,85187
41119696010497,41,2004,85197
41119925010497,41,2005,85200
12812481010497,41,2005,85207
12805271010497,41,2005,85209
41119638010497,41,2004,85212
41120261010497,41,2005,85215
24092637010900,41,2002,85225
41118777010497,41,2002,85227
41119250010497,41,2003,85242
41118192010497,41,2001,85250
12787771010497,41,2005,85252
41117906010497,41,2006,85258
22932109010497,41,2008,85263
24945081010900,41,2004,85265
12778284010497,41,2005,85273
41119369010497,41,2004,85289
24432724010900,41,2003,85293
12835117010497,41,2005,85300
24044692010900,41,2002,85303
30826350020004,41,2002,85304
29881537010497,41,2009,85309
41118737010497,41,2002,85315
41118881010497,41,2002,85317
22932119010497,41,2008,85319
25112840010900,41,2004,85321
41118477010497,41,2001,85322
24115295010900,41,2002,85328
41120242010497,41,2005,85341
41120265010497,41,2005,85346
23869377010900,41,2001,85351
41120106010497,41,2005,85367
24370641010900,41,2003,85376
29880598010497,41,2009,85379
41118254010497,41,2001,85380
29882264010497,41,2009,85392
29882346010497,41,2009,85408
41118281010497,41,2001,85412
29395148010497,41,2008,85420
29882476010497,41,2009,85430
22930476010497,41,2008,85443
8728867010901,41,2006,85446
29395045010497,41,2008,85449
29395325010497,41,2008,85457
29881540010497,41,2009,85463
41117813010497,41,2006,85467
29881004010497,41,2009,85473
29395417010497,41,2008,85486
12790548010497,41,2005,85493
24392620010900,41,2003,85494
41117657010497,41,2006,85503
8700543010901,41,2006,85513
22932370010497,41,2008,85516
41119254010497,41,2003,85520
25089600010900,41,2004,85527
22932626010497,41,2008,85539
24352291010900,41,2003,85546
29394990010497,41,2008,85547
8680169010901,41,2006,85551
29880442010497,41,2009,85564
23850884010900,41,2001,85568
29395147010497,41,2008,85577
24386717010900,41,2003,85595
41118388010497,41,2001,85605
24085233010900,41,2002,85630
24009778010900,41,2002,85634
24943236010900,41,2004,85648
41117869010497,41,2006,85657
24023970010900,41,2002,85658
23823062010900,41,2001,85662
12810464010497,41,2005,85667
24917357010900,41,2004,85669
41118273010497,41,2001,85672
41118188010497,41,2001,85674
23924259010900,41,2001,85677
41117717010497,41,2006,85681
24051938010900,41,2002,85682
24438253010900,41,2003,85684
23864828010900,41,2001,85692
12869336010497,41,2005,85711
24066929010900,41,2002,85714
12786833010497,41,2005,85725
29880850010497,41,2009,85740
22932249010497,41,2008,85750
8692430010901,41,2006,85751
29882915010497,41,2009,85757
41119933010497,41,2005,85759
22932799010497,41,2008,85763
22932498010497,41,2008,85772
24016136010900,41,2002,85787
29394975010497,41,2008,85798
29882551010497,41,2009,85805
41117907010497,41,2006,85806
41118740010497,41,2002,85819
12863525010497,41,2005,85823
29395220010497,41,2008,85825
29395172010497,41,2008,85833
41117992010497,41,2006,85836
41117721010497,41,2006,85850
29881444010497,41,2009,85867
41119513010497,41,2004,85868
29395345010497,41,2008,85875
29882413010497,41,2009,85876
8690528010901,41,2006,85886
41117777010497,41,2006,85894
41119784010497,41,2004,85895
12838644010497,41,2005,85902
29882508010497,41,2009,85922
41119780010497,41,2004,85948
41120308010497,41,2005,85960
29881946010497,41,2009,85967
